frame,pose_detection_confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
284,1.0000000000,0.4889964461,0.4055705965,-0.5184150934,0.9996917844,0.5015268326,0.3764945865,-0.4983633161,0.9992454648,0.5094683766,0.3757583201,-0.4989427924,0.9992890358,0.5177031755,0.3752399683,-0.4990026951,0.9992796183,0.4765723646,0.3745891154,-0.4983614087,0.9994513988,0.4684010446,0.3732546270,-0.4989680350,0.9996005893,0.4613015652,0.3721369505,-0.4994018078,0.9995739460,0.5256349444,0.3799637854,-0.3502736092,0.9995456934,0.4510622621,0.3776416779,-0.3521182537,0.9992269874,0.5040168166,0.4281006455,-0.4560680389,0.9993616939,0.4746052325,0.4298016727,-0.4601632059,0.9994219542,0.5824763179,0.4885761440,-0.2993170023,0.9999083281,0.3893654943,0.4920648932,-0.2605431676,0.9997769594,0.6305593252,0.6824982762,-0.3411610723,0.9887590408,0.3600099683,0.6965154409,-0.3466525376,0.9437926412,0.6142797470,0.8518074155,-0.5231965780,0.9962829351,0.4108483791,0.8567609191,-0.5713797808,0.9949387312,0.6160322428,0.9032110572,-0.5799879432,0.9956664443,0.4059465826,0.9096522927,-0.6420370340,0.9928488135,0.5816980600,0.8888033032,-0.6166460514,0.9960660338,0.4476463199,0.8958869576,-0.6659818888,0.9936427474,0.5750873089,0.8766567111,-0.5391243696,0.9943217635,0.4564701915,0.8811728954,-0.5877303481,0.9907997251,0.5632501245,0.8560481668,-0.0026448863,0.9815776944,0.4328179955,0.8685192466,0.0022748641,0.9804616570,0.5903871059,1.0091507435,0.0668552518,0.0750225186,0.4317562580,0.9948499203,-0.0423684232,0.0995027497,0.5595947504,1.0891602039,0.3991544545,0.0070159631,0.4625505507,1.0836536884,0.2801168859,0.0086568324,0.5688948631,1.0831397772,0.4356258810,0.0091986191,0.4663958549,1.0846203566,0.3172284067,0.0141568016,0.5097888708,1.1487059593,0.4424827695,0.0088908440,0.4738335609,1.1332861185,0.3324356675,0.0093107289
285,1.0000000000,0.4884417057,0.4032932818,-0.5059217811,0.9997101426,0.5011860132,0.3742913902,-0.4852178991,0.9992932081,0.5087422132,0.3737478852,-0.4857848287,0.9993290305,0.5171273947,0.3733404577,-0.4858368039,0.9993264675,0.4761098921,0.3722062111,-0.4853513241,0.9994860888,0.4679345191,0.3710532486,-0.4859490395,0.9996222258,0.4609635472,0.3701377809,-0.4863691926,0.9996008873,0.5254948735,0.3783484697,-0.3346802592,0.9995704293,0.4507831037,0.3760460019,-0.3370191455,0.9992666245,0.5033806562,0.4258978665,-0.4427056313,0.9994004369,0.4742657244,0.4282979965,-0.4469201565,0.9994589090,0.5824611783,0.4877487421,-0.2781588137,0.9999125004,0.3889513612,0.4924007356,-0.2453233749,0.9997863173,0.6302777529,0.6826108694,-0.3343853056,0.9893198013,0.3602018952,0.6966524720,-0.3262537420,0.9474738836,0.6142131090,0.8520446420,-0.4975131154,0.9962958097,0.4116016328,0.8574313521,-0.5276333094,0.9948222041,0.6158193946,0.9033359289,-0.5538407564,0.9955534339,0.4070795178,0.9093858004,-0.5950264931,0.9924848676,0.5812728405,0.8887092471,-0.5899453163,0.9959871173,0.4479283392,0.8956723809,-0.6199334860,0.9933873415,0.5745568275,0.8768204451,-0.5132738352,0.9942321777,0.4563111663,0.8808444738,-0.5438208580,0.9903579354,0.5646234751,0.8564749360,-0.0025264379,0.9830589890,0.4339625239,0.8701147437,0.0021418396,0.9820572734,0.5928281546,1.0155960321,0.0242270920,0.0798068643,0.4504030645,1.0354914665,-0.0644534007,0.1040185839,0.5624107718,1.1350274086,0.3550080657,0.0067324317,0.4650658071,1.1256365776,0.2539388239,0.0083796354,0.5700852871,1.1343971491,0.3869459033,0.0089179603,0.4677186608,1.1362138987,0.2863694131,0.0137697114,0.5111490488,1.2015231848,0.3706916571,0.0086014615,0.4790517688,1.1913237572,0.2755318880,0.0090950932
286,1.0000000000,0.4881308675,0.4024184942,-0.4981190562,0.9997172952,0.5009489655,0.3734814525,-0.4776616096,0.9993188381,0.5083044767,0.3729988039,-0.4782367349,0.9993466735,0.5167556405,0.3726151288,-0.4782833457,0.9993515611,0.4757641256,0.3712147474,-0.4782550335,0.9995040894,0.4675671160,0.3700780869,-0.4788628519,0.9996311069,0.4606845975,0.3692068756,-0.4792922139,0.9996148348,0.5253335238,0.3776297569,-0.3307615817,0.9995814562,0.4505283237,0.3750866652,-0.3364581764,0.9992846251,0.5029706359,0.4247049093,-0.4357761443,0.9994185567,0.4741462767,0.4275218248,-0.4407463670,0.9994785190,0.5822442174,0.4861722887,-0.2833425403,0.9999141097,0.3888075054,0.4926498234,-0.2467686385,0.9997884035,0.6291745901,0.6824663281,-0.3294259608,0.9899190068,0.3599303961,0.6964061856,-0.3268086612,0.9507005215,0.6139169335,0.8531894684,-0.4938256741,0.9964101315,0.4128974974,0.8590366244,-0.5392422080,0.9948612452,0.6152468920,0.9044808745,-0.5483439565,0.9956089258,0.4077166617,0.9092609286,-0.6077712774,0.9924412966,0.5809077024,0.8902390003,-0.5828980207,0.9960569143,0.4489352107,0.8966577649,-0.6285358667,0.9933944941,0.5741379857,0.8784728646,-0.5088294744,0.9943568110,0.4571807981,0.8833447099,-0.5539974570,0.9902983904,0.5652340055,0.8567435145,-0.0036585194,0.9842965603,0.4356774390,0.8711124659,0.0032572288,0.9834005833,0.5914247036,1.0092557669,0.1193273067,0.0814632550,0.4463184476,0.9942668676,0.0238302778,0.1054990739,0.5619111061,1.0987956524,0.4802064896,0.0064317272,0.4657538831,1.0915538073,0.3496400416,0.0080991676,0.5699442029,1.0934426785,0.5177849531,0.0086171990,0.4690468907,1.0966548920,0.3873010874,0.0135301128,0.5089462996,1.1569707394,0.5259416699,0.0082569029,0.4775117338,1.1434018612,0.4036486745,0.0088652922
287,1.0000000000,0.4879373014,0.4020233154,-0.5139067173,0.9997252226,0.5007396936,0.3730945885,-0.4945256710,0.9993446469,0.5079110861,0.3726397753,-0.4951159358,0.9993650317,0.5163695812,0.3722678423,-0.4951757789,0.9993772507,0.4755659103,0.3706834018,-0.4954053462,0.9995214343,0.4673305452,0.3695209622,-0.4960251451,0.9996392727,0.4604940414,0.3686438203,-0.4964674115,0.9996280670,0.5250906944,0.3771964014,-0.3497279882,0.9995933771,0.4502836764,0.3744368851,-0.3562541604,0.9993008375,0.5026748180,0.4240883589,-0.4526020885,0.9994364381,0.4740564227,0.4270913899,-0.4579276443,0.9994962811,0.5822163820,0.4856141210,-0.2980322242,0.9999165535,0.3882057667,0.4932708442,-0.2679975331,0.9997926950,0.6286854744,0.6822531819,-0.3380807042,0.9903218746,0.3600054681,0.6973710656,-0.3496955335,0.9534849524,0.6139332652,0.8527936339,-0.5110015869,0.9964387417,0.4140443206,0.8592767715,-0.5469139218,0.9948115945,0.6150521040,0.9032277465,-0.5676109195,0.9955692887,0.4087863863,0.9085556269,-0.6203048229,0.9922612309,0.5807957649,0.8878336549,-0.5995113254,0.9960459471,0.4505382478,0.8961555362,-0.6415496469,0.9932960272,0.5739864111,0.8760083914,-0.5253373384,0.9943612218,0.4587522149,0.8832311034,-0.5558730960,0.9900730252,0.5655968189,0.8574670553,-0.0034505774,0.9853857160,0.4360709190,0.8729434609,0.0030441750,0.9845803380,0.5905348659,1.0122758150,0.1244528890,0.0801730826,0.4437839985,0.9977443218,0.0018461517,0.1054135263,0.5617881417,1.1101510525,0.4760795236,0.0060441131,0.4649092257,1.1003963947,0.3311669230,0.0076682423,0.5698972940,1.1059267521,0.5128321052,0.0081821280,0.4676283002,1.1038573980,0.3700600266,0.0129705323,0.5094472766,1.1714694500,0.5196992159,0.0078084292,0.4771779478,1.1538474560,0.3871847391,0.0084574241
288,1.0000000000,0.4877614081,0.4018832445,-0.5179277658,0.9997298121,0.5005534291,0.3728569448,-0.4988125265,0.9993616939,0.5076201558,0.3724015653,-0.4994074404,0.9993752837,0.5161193609,0.3720097244,-0.4994557500,0.9993932247,0.4753282666,0.3703529239,-0.4997708201,0.9995336533,0.4670729637,0.3691639006,-0.5003939867,0.9996451139,0.4602572322,0.3682866096,-0.5008441806,0.9996384978,0.5249267817,0.3767317235,-0.3525911868,0.9995992780,0.4499476850,0.3738313615,-0.3594408929,0.9993148446,0.5024698973,0.4238720834,-0.4558617175,0.9994482398,0.4739614427,0.4269585609,-0.4612923563,0.9995103478,0.5821670890,0.4848482907,-0.2982149422,0.9999177456,0.3879897296,0.4933790863,-0.2670197189,0.9997959137,0.6285310984,0.6821159124,-0.3390651047,0.9907748103,0.3599800766,0.6973978877,-0.3465499282,0.9563612938,0.6139595509,0.8527175784,-0.5169177651,0.9964938760,0.4148530066,0.8594548702,-0.5543471575,0.9948740005,0.6149989963,0.9028002024,-0.5741665959,0.9955644608,0.4094588757,0.9082930088,-0.6265988350,0.9922621250,0.5807510018,0.8876229525,-0.6064525247,0.9960636497,0.4512695372,0.8959103227,-0.6468166113,0.9933367968,0.5739277601,0.8758218884,-0.5316270590,0.9944106936,0.4593809247,0.8832177520,-0.5668102503,0.9900793433,0.5657053590,0.8576751351,-0.0033772544,0.9864515662,0.4364423156,0.8729239702,0.0029758865,0.9857478142,0.5898180008,1.0117543936,0.1550316215,0.0815812722,0.4424559176,0.9960917830,0.0341487229,0.1086339727,0.5621572137,1.1180275679,0.5136180520,0.0059022442,0.4672488570,1.1019939184,0.3546000123,0.0075980844,0.5707663298,1.1153004169,0.5501443148,0.0080441926,0.4706107676,1.1065578461,0.3912154138,0.0129785547,0.5102447867,1.1816762686,0.5423512459,0.0076651084,0.4801133275,1.1564199924,0.3909269273,0.0084600626
289,1.0000000000,0.4875517488,0.4018495679,-0.5121457577,0.9997386336,0.5003939867,0.3728039861,-0.4927743077,0.9993875623,0.5074102879,0.3723416328,-0.4933608472,0.9993954897,0.5159290433,0.3719357550,-0.4934113622,0.9994189739,0.4750925601,0.3701901138,-0.4937431812,0.9995521307,0.4668200016,0.3689271510,-0.4943625033,0.9996558428,0.4600545764,0.3679880798,-0.4948006570,0.9996531010,0.5247186422,0.3765109479,-0.3476986289,0.9996106029,0.4497425556,0.3731888533,-0.3547898531,0.9993342757,0.5022507906,0.4236268997,-0.4506227374,0.9994682074,0.4737827778,0.4268283248,-0.4561080933,0.9995306134,0.5821529627,0.4845904112,-0.2971569896,0.9999203086,0.3876436353,0.4934419692,-0.2660986781,0.9998025298,0.6280647516,0.6819891334,-0.3374718130,0.9912233353,0.3597826362,0.6970643401,-0.3458322883,0.9589847326,0.6138795614,0.8512744308,-0.5122057796,0.9966003299,0.4152020514,0.8590009809,-0.5577052236,0.9949676394,0.6151711941,0.9019747376,-0.5676792860,0.9956474304,0.4104088843,0.9090796113,-0.6284475327,0.9923346043,0.5807275176,0.8870426416,-0.6021978259,0.9961515069,0.4518793523,0.8968223333,-0.6492115855,0.9934335947,0.5738406777,0.8748977184,-0.5272654891,0.9945482016,0.4598948359,0.8835356236,-0.5715370774,0.9901698828,0.5656618476,0.8575546741,-0.0026365137,0.9874981642,0.4361060560,0.8714760542,0.0022460830,0.9868734479,0.5893486738,1.0100890398,0.1293905675,0.0834013000,0.4419019222,0.9963482618,-0.0128036160,0.1147083864,0.5614740849,1.0938481092,0.4820663333,0.0057016001,0.4671147764,1.0851362944,0.3187717795,0.0074390415,0.5693591833,1.0875427723,0.5193957686,0.0078787245,0.4699213505,1.0857185125,0.3527627587,0.0128947766,0.5106365681,1.1529117823,0.5307734013,0.0074913264,0.4805708528,1.1350762844,0.3613331318,0.0083995350
290,1.0000000000,0.4872356951,0.4003393948,-0.4996615946,0.9997401834,0.5002759695,0.3709435761,-0.4795433879,0.9993973374,0.5072849393,0.3705073595,-0.4801363945,0.9993991256,0.5158692598,0.3702377677,-0.4801911414,0.9994289875,0.4747923911,0.3689772189,-0.4801430702,0.9995579123,0.4664716721,0.3679233789,-0.4807638526,0.9996558428,0.4597608447,0.3671002090,-0.4812194407,0.9996577501,0.5246674418,0.3753592670,-0.3390847445,0.9996128082,0.4493717551,0.3722464740,-0.3442914784,0.9993362427,0.5020759106,0.4223237336,-0.4402294755,0.9994726777,0.4735184312,0.4262421429,-0.4452900290,0.9995368123,0.5820542574,0.4843587279,-0.2876269221,0.9999212623,0.3873699307,0.4934429228,-0.2577003837,0.9998031855,0.6278012991,0.6812903285,-0.3257244229,0.9915208220,0.3595750928,0.6967135072,-0.3313612938,0.9608373046,0.6140052080,0.8512482047,-0.4975629747,0.9965972304,0.4155436456,0.8588825464,-0.5375190973,0.9948248863,0.6152415872,0.9024482369,-0.5524012446,0.9955754280,0.4109136462,0.9090972543,-0.6066942811,0.9920256734,0.5808152556,0.8869273067,-0.5876548290,0.9961024523,0.4522874355,0.8964227438,-0.6282934546,0.9932048321,0.5739688277,0.8745580316,-0.5130029321,0.9945008755,0.4600302279,0.8828608990,-0.5523806810,0.9898030162,0.5656295419,0.8575859070,-0.0023669761,0.9883490801,0.4359263778,0.8714419603,0.0019840156,0.9877747893,0.5893426538,1.0080899000,0.1235868111,0.0858597308,0.4412761331,0.9941373467,-0.0116359936,0.1172838435,0.5630296469,1.1123449802,0.4590334892,0.0056763538,0.4680965841,1.0989991426,0.3119961321,0.0073118405,0.5709736943,1.1102160215,0.4932763577,0.0078633949,0.4709393084,1.1030822992,0.3479778469,0.0127741294,0.5121174455,1.1730595827,0.4842608869,0.0074748257,0.4824511111,1.1546101570,0.3503564894,0.0083285291
291,1.0000000000,0.4870511591,0.3990573585,-0.5080050230,0.9997509122,0.5001837611,0.3701207042,-0.4869979322,0.9994221926,0.5071554780,0.3698798418,-0.4875814319,0.9994196296,0.5157693624,0.3697647750,-0.4876438677,0.9994535446,0.4747509062,0.3679094017,-0.4875779748,0.9995771050,0.4664162695,0.3669041395,-0.4881859720,0.9996682405,0.4597211778,0.3661427200,-0.4886225760,0.9996733069,0.5246313810,0.3750928044,-0.3388338089,0.9996253252,0.4493495524,0.3712531328,-0.3435932398,0.9993594289,0.5018795729,0.4213034511,-0.4456653595,0.9994963408,0.4733251929,0.4251700044,-0.4505397677,0.9995597601,0.5820449591,0.4841764867,-0.2828758657,0.9999241233,0.3871005177,0.4934476912,-0.2534096241,0.9998117685,0.6278229356,0.6812599897,-0.3233000338,0.9917668700,0.3594139218,0.6966914535,-0.3267051578,0.9628286362,0.6141563058,0.8513218164,-0.5037016273,0.9965584874,0.4154673517,0.8588802814,-0.5385053754,0.9948028922,0.6152719259,0.9028009176,-0.5605138540,0.9954497814,0.4109877944,0.9089650512,-0.6086404324,0.9918845892,0.5808848143,0.8871473074,-0.5946820974,0.9960032105,0.4522603452,0.8963394165,-0.6315361261,0.9931157231,0.5740528703,0.8748252392,-0.5191816092,0.9943684340,0.4598501623,0.8830162287,-0.5541191697,0.9896295667,0.5656149983,0.8576685190,-0.0022534570,0.9891730547,0.4358313680,0.8714838624,0.0018840013,0.9886906147,0.5892558098,1.0115448236,0.0502428822,0.0862078741,0.4455264509,0.9966369271,-0.0760747045,0.1189537793,0.5630633235,1.1135401726,0.4257397056,0.0054011839,0.4680799544,1.1487040520,0.2337691784,0.0071900585,0.5709322691,1.1183317900,0.4681665897,0.0075549707,0.4704496861,1.1563601494,0.2689442337,0.0125164501,0.5123514533,1.1844153404,0.4699670374,0.0071533183,0.4814318717,1.2096873522,0.2588938773,0.0082188593
292,1.0000000000,0.4869468808,0.3982230127,-0.5058866143,0.9997477531,0.5001609325,0.3695755899,-0.4849937558,0.9994214177,0.5071362853,0.3694386482,-0.4855737686,0.9994127750,0.5157690644,0.3693834841,-0.4856304228,0.9994534850,0.4747221470,0.3673231006,-0.4856183529,0.9995759726,0.4663714468,0.3663826883,-0.4862263799,0.9996635318,0.4596998692,0.3656688929,-0.4866613746,0.9996730685,0.5246122479,0.3748639226,-0.3367053568,0.9996209145,0.4493229985,0.3707432747,-0.3425393701,0.9993533492,0.5018144846,0.4207479656,-0.4433862567,0.9994951487,0.4732610583,0.4246896505,-0.4484423101,0.9995619059,0.5819886327,0.4841740727,-0.2851744294,0.9999235868,0.3870097697,0.4935001433,-0.2556468248,0.9998105168,0.6278619170,0.6810423136,-0.3239101768,0.9920564294,0.3594008982,0.6965798140,-0.3334879279,0.9646461010,0.6141867042,0.8513215780,-0.5001772642,0.9965969324,0.4157056212,0.8591404557,-0.5422976613,0.9948357344,0.6152495146,0.9024112821,-0.5554822683,0.9954481721,0.4112076759,0.9093404412,-0.6132979393,0.9918678999,0.5808581114,0.8873273134,-0.5905557871,0.9960153103,0.4524585307,0.8967157006,-0.6317781210,0.9931270480,0.5740574598,0.8751853704,-0.5156051517,0.9944046736,0.4600330889,0.8835673928,-0.5565379858,0.9896106124,0.5656580329,0.8577710390,-0.0021267424,0.9898042679,0.4361450076,0.8715587258,0.0017564630,0.9893761873,0.5895818472,1.0103449821,0.1148635969,0.0867777243,0.4447599351,0.9964259863,-0.0081929862,0.1194246337,0.5632146001,1.1020057201,0.4804748893,0.0052480008,0.4690102041,1.0980130434,0.3365084827,0.0069786995,0.5712140799,1.0992530584,0.5187834501,0.0073656677,0.4715000987,1.0998905897,0.3766075373,0.0122590475,0.5125029683,1.1649448872,0.5217538476,0.0069648712,0.4829352796,1.1501230001,0.3913134336,0.0080166105
293,1.0000000000,0.4867162704,0.3973762095,-0.5048539042,0.9997390509,0.5001226664,0.3691287339,-0.4839368463,0.9994122386,0.5071247816,0.3690467775,-0.4845092297,0.9993988872,0.5157768726,0.3690302968,-0.4845641553,0.9994459152,0.4746881425,0.3667966127,-0.4844117165,0.9995688200,0.4663317800,0.3658749163,-0.4850208163,0.9996557832,0.4596870542,0.3651772141,-0.4854559898,0.9996690154,0.5246102810,0.3745535612,-0.3361251950,0.9996111989,0.4493215978,0.3703034222,-0.3467850089,0.9993416667,0.5016869307,0.4202246964,-0.4419636130,0.9994878173,0.4731501937,0.4240517020,-0.4475429654,0.9995594025,0.5819855928,0.4840609729,-0.2875011563,0.9999227524,0.3869757652,0.4935908318,-0.2646677494,0.9998102784,0.6279469728,0.6810063720,-0.3240014613,0.9922994971,0.3593088388,0.6966817975,-0.3444192111,0.9664773345,0.6142184734,0.8524686694,-0.4969188571,0.9966830611,0.4156920910,0.8591035604,-0.5430071950,0.9949931502,0.6151922941,0.9033212662,-0.5516833067,0.9955316186,0.4113275111,0.9083287716,-0.6144682169,0.9920798540,0.5808370709,0.8877000809,-0.5867342949,0.9961034656,0.4523229599,0.8962075710,-0.6323459744,0.9933251143,0.5740863085,0.8754631281,-0.5123394132,0.9945456386,0.4598746896,0.8827882409,-0.5569125414,0.9898550510,0.5656765103,0.8577821851,-0.0025709749,0.9905039668,0.4361793399,0.8715583682,0.0021602586,0.9901307821,0.5894480348,1.0050076246,0.1762806475,0.0863838866,0.4446898401,0.9868524075,0.1063341722,0.1169542149,0.5612092018,1.0583914518,0.5510615110,0.0051748510,0.4753079414,0.9546020627,0.4548934996,0.0069136308,0.5694370270,1.0499136448,0.5903191566,0.0073549696,0.4720549583,1.0485550165,0.4950304925,0.0123164263,0.5110369325,1.1142599583,0.5979789495,0.0069417097,0.4824605584,1.0928448439,0.5127777457,0.0080456110
294,1.0000000000,0.4865805209,0.3962653875,-0.5041271448,0.9997150898,0.5001086593,0.3683630228,-0.4830427170,0.9993721247,0.5071158409,0.3684368730,-0.4836133420,0.9993572235,0.5157781243,0.3685519993,-0.4836665988,0.9994123578,0.4746807516,0.3659512699,-0.4837703705,0.9995363355,0.4663199484,0.3650959432,-0.4843865931,0.9996293187,0.4596804082,0.3644227087,-0.4848266542,0.9996450543,0.5246042013,0.3743090034,-0.3384251893,0.9995858073,0.4493562579,0.3695608974,-0.3532973230,0.9992955327,0.5016028881,0.4194696248,-0.4413217902,0.9994633198,0.4731202126,0.4229924083,-0.4477189183,0.9995406270,0.5820084214,0.4841403067,-0.2928645015,0.9999210835,0.3868644536,0.4938654304,-0.2725404203,0.9998049736,0.6280173063,0.6811050773,-0.3241714537,0.9927220345,0.3591187000,0.6974467039,-0.3494110107,0.9684209824,0.6141892672,0.8535425663,-0.4927467704,0.9968675971,0.4158053994,0.8601817489,-0.5473163724,0.9951832294,0.6151188016,0.9036396146,-0.5469200015,0.9957586527,0.4113400877,0.9084487557,-0.6185139418,0.9923485518,0.5807021856,0.8888320923,-0.5811858177,0.9963110089,0.4522508085,0.8953121305,-0.6362384558,0.9935665131,0.5740757585,0.8767854571,-0.5077912211,0.9948433042,0.4597557485,0.8816621304,-0.5611919165,0.9901726842,0.5655149817,0.8577640653,-0.0030246321,0.9911075234,0.4362055361,0.8715365529,0.0025775470,0.9907771945,0.5885149837,0.9989938736,0.2214388847,0.0884427205,0.4426398873,0.9710085988,0.1697219908,0.1173678339,0.5561156869,1.0366700888,0.5996386409,0.0053820745,0.4761138558,0.9412320852,0.5055612326,0.0074491105,0.5641459227,1.0281636715,0.6387214065,0.0076820413,0.4720794559,1.0344634056,0.5433170795,0.0132163661,0.5088976622,1.0884479284,0.6411936283,0.0072520729,0.4815444946,1.0794256926,0.5495629907,0.0086840736
295,1.0000000000,0.4865869880,0.3957838714,-0.5341178775,0.9996924996,0.5001701713,0.3681793511,-0.5134150386,0.9993257523,0.5072584152,0.3683042228,-0.5140385032,0.9993270636,0.5159723163,0.3684590459,-0.5140377283,0.9993711710,0.4747880399,0.3655507267,-0.5180845857,0.9994944930,0.4663753510,0.3646678925,-0.5187299252,0.9996085167,0.4597435594,0.3639586568,-0.5191913843,0.9996151924,0.5247068405,0.3742502034,-0.3644556403,0.9995687008,0.4494885504,0.3689638078,-0.3900030851,0.9992626309,0.5016034245,0.4192878008,-0.4702979922,0.9994257092,0.4730970860,0.4225443602,-0.4807455540,0.9995098114,0.5821450949,0.4845775664,-0.3050566316,0.9999186993,0.3867190480,0.4942796528,-0.3056318164,0.9997992516,0.6280612946,0.6820707321,-0.3391636610,0.9933058619,0.3561994731,0.6988387704,-0.3778272867,0.9708933234,0.6141891479,0.8551915884,-0.5341158509,0.9971379638,0.4153389931,0.8568947315,-0.5775243640,0.9955450892,0.6150595546,0.9032160640,-0.5992705226,0.9961155057,0.4114347100,0.9042950869,-0.6544886827,0.9929083586,0.5806736350,0.8865927458,-0.6332281232,0.9966263771,0.4517518878,0.8930670619,-0.6680256128,0.9940503836,0.5742107034,0.8745164275,-0.5508897305,0.9952812791,0.4581336081,0.8789187074,-0.5889988542,0.9908678532,0.5638396740,0.8573213220,-0.0030829837,0.9916827083,0.4359111190,0.8711096048,0.0026236286,0.9913752675,0.5788198709,0.9812123775,0.3084121346,0.0922940895,0.4345194697,0.9369070530,0.3186417222,0.1159666628,0.5425618887,0.9897785187,0.7066467404,0.0063221031,0.4730922282,0.9103404880,0.6790547967,0.0085762283,0.5511962175,0.9807269573,0.7467463017,0.0093085188,0.4724610448,0.9166767001,0.7176900506,0.0151973832,0.5067509413,0.9585788846,0.7290701866,0.0091673089,0.4813962877,1.0230610371,0.7038813829,0.0106889354
296,1.0000000000,0.4866265357,0.3955936730,-0.5492340326,0.9997004271,0.5003872514,0.3681760430,-0.5331858993,0.9993163347,0.5078834891,0.3682825267,-0.5337577462,0.9993261695,0.5165631771,0.3684176505,-0.5337573886,0.9993545413,0.4748363495,0.3655013442,-0.5311012268,0.9994902015,0.4664081931,0.3645913303,-0.5317527056,0.9996130466,0.4598041475,0.3638415337,-0.5322392583,0.9996157885,0.5249434114,0.3741966784,-0.3806559145,0.9995643497,0.4495113492,0.3686315119,-0.3781335056,0.9992702603,0.5016344190,0.4188548028,-0.4829329550,0.9994228482,0.4730809331,0.4218312800,-0.4846842885,0.9995046258,0.5821275115,0.4850088060,-0.3046532273,0.9999182820,0.3866976798,0.4945151508,-0.2815634608,0.9998021722,0.6291407347,0.6835231781,-0.3126260936,0.9932543635,0.3485294878,0.7011509538,-0.3678417504,0.9703866243,0.6153224707,0.8527838588,-0.5268496871,0.9965822101,0.4289064407,0.7629548311,-0.6423562765,0.9956933856,0.6163500547,0.9009998441,-0.5947457552,0.9955485463,0.4485441148,0.7713873386,-0.7274783850,0.9932440519,0.5869938135,0.8855218887,-0.6290994883,0.9961814284,0.4660152793,0.7426628470,-0.7334918976,0.9943173528,0.5818270445,0.8712608218,-0.5454688072,0.9947107434,0.4629867971,0.7384555936,-0.6527711749,0.9912477136,0.5601307750,0.8612200618,-0.0028598253,0.9900261164,0.4233387411,0.8683227301,0.0024614441,0.9897962213,0.5692739487,1.1527205706,0.0737655088,0.0884192586,0.4217144549,1.1091096401,-0.0171854179,0.1144397780,0.5468359590,1.3915002346,0.2444940507,0.0065240883,0.4362143874,1.3875815868,0.1533449590,0.0092284717,0.5556204319,1.4202786684,0.2534577250,0.0092503801,0.4386844039,1.4244894981,0.1663728654,0.0149737401,0.5119820833,1.4850151539,0.1161870956,0.0091516431,0.4504828453,1.4827635288,0.0289946683,0.0106685162
