frame,pose_detection_confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
70,1.0000000000,0.5259325504,0.2954293787,-1.1188678741,0.9607434869,0.5404666066,0.2668555379,-1.0169759989,0.8581514955,0.5627077818,0.2680777013,-1.0186523199,0.8794311881,0.5766004324,0.2690222561,-1.0189106464,0.8665518165,0.4808480442,0.2668653131,-1.0792260170,0.9048857093,0.4597719610,0.2690456212,-1.0807813406,0.9479323626,0.4366705120,0.2718589008,-1.0824774504,0.9446219206,0.5592080355,0.2857262492,-0.4793318510,0.9593651295,0.3824056387,0.2936188281,-0.7723832726,0.9501911998,0.5601446629,0.3287285268,-0.9076206684,0.9570863247,0.4879935086,0.3294052184,-0.9983306527,0.9612067938,0.6808393002,0.5030909777,-0.0902415588,0.9982298017,0.1985733509,0.4939754903,-0.7106912136,0.9976392984,0.7468289733,0.7398942709,0.2304695696,0.5148046017,-0.0533152595,0.7184531093,-1.5830824375,0.7514973283,0.8476597667,0.9363817573,0.0184417758,0.4314047992,0.2051823735,0.6088243127,-2.7402250767,0.9549611211,0.8742137551,0.9994372129,-0.0541377366,0.5620841384,0.2360526472,0.6048798561,-3.0615200996,0.9457175732,0.8718500137,1.0023084879,-0.2148692459,0.6116222143,0.3185111284,0.5897716880,-2.9790613651,0.9490035176,0.8484427929,0.9776205420,-0.0499725752,0.6211409569,0.3279269338,0.5899578929,-2.7388062477,0.9357398152,0.6478842497,0.9610379338,0.1965449601,0.9664762020,0.3566432595,0.9810644984,-0.1969324946,0.9730826020,0.6954729557,1.3001804352,0.9108979106,0.0271917153,0.3590179682,1.2780848742,-0.0898411125,0.0588969886,0.6838793159,1.5860658884,2.0691249371,0.0221687667,0.3697139025,1.5998445749,0.9052553177,0.0320113078,0.6808855534,1.6311221123,2.1525409222,0.0201826617,0.3701830804,1.6487938166,0.9889540076,0.0174078923,0.6819495559,1.6919475794,1.7119005919,0.0149149075,0.4336754680,1.7130912542,0.4928639233,0.0126822041
71,1.0000000000,0.5269442797,0.2959450483,-1.0574631691,0.9560313821,0.5419562459,0.2668537199,-0.9583482742,0.8424949050,0.5616174936,0.2675374448,-0.9599298835,0.8633205891,0.5753402114,0.2680976093,-0.9602206349,0.8515244126,0.4829092622,0.2673176527,-1.0139778852,0.8944733143,0.4616910517,0.2694328427,-1.0156475306,0.9406577349,0.4385865033,0.2720430791,-1.0173137188,0.9393472672,0.5555719733,0.2845295370,-0.4348512590,0.9512465000,0.3820641637,0.2940379083,-0.6947200298,0.9430093169,0.5605716109,0.3282867670,-0.8513411283,0.9536437392,0.4893899560,0.3296160102,-0.9333032966,0.9586361051,0.6824467182,0.5030905604,-0.1007785648,0.9981907010,0.1939392686,0.4939453900,-0.5929483175,0.9976686835,0.7476456761,0.7391132712,0.1564746946,0.5201725960,-0.0498645119,0.7194214463,-1.2713892460,0.7549538612,0.8481717706,0.9342052341,-0.2317759246,0.4170411825,0.2080661952,0.6937066913,-2.3060083389,0.9493123293,0.8744791150,0.9996560216,-0.3362559080,0.5406653285,0.2808249593,0.7334268093,-2.5991415977,0.9403270483,0.8720433712,1.0026756525,-0.4888973236,0.5892853141,0.3494596779,0.7082313299,-2.5578448772,0.9428504705,0.8486788273,0.9778314233,-0.2995344400,0.5997252464,0.3346124291,0.6951718926,-2.3163316250,0.9269075394,0.6484064460,0.9611057043,0.1850147843,0.9681882858,0.3543335199,0.9804589152,-0.1852945238,0.9745483398,0.6980053186,1.2991172075,0.7823078632,0.0270432606,0.3595346212,1.2767466307,-0.0707750767,0.0598094799,0.6873957515,1.5828640461,1.8226141930,0.0209594201,0.3729514778,1.5947654247,0.8595699072,0.0308114886,0.6849581003,1.6280952692,1.8989317417,0.0191334840,0.3745787740,1.6430683136,0.9370619655,0.0167179666,0.6797021627,1.6881253719,1.5300910473,0.0139748966,0.4329780042,1.7073392868,0.4864300191,0.0120590394
72,1.0000000000,0.5278617740,0.2962198555,-0.8948010206,0.9601280093,0.5424501896,0.2665674090,-0.7765195370,0.8571065664,0.5605598092,0.2667746246,-0.7777735591,0.8758923411,0.5753337741,0.2671014965,-0.7778119445,0.8651226759,0.4836013615,0.2677361667,-0.8433242440,0.9044303894,0.4610430896,0.2698727548,-0.8449488282,0.9462575912,0.4378961027,0.2724348605,-0.8462384343,0.9450955987,0.5574052930,0.2834323645,-0.2147381902,0.9554399252,0.3821114302,0.2943408191,-0.5269673467,0.9482927918,0.5602234602,0.3278711438,-0.6779575944,0.9576681852,0.4902859330,0.3297732174,-0.7765334249,0.9623872042,0.6835738420,0.5015026927,0.1069873869,0.9981388450,0.1957359612,0.4939661622,-0.4614883959,0.9978230596,0.7479094267,0.7363088131,0.3043687940,0.5380056500,-0.0431835465,0.7218565941,-0.9762167335,0.7713868022,0.8489788771,0.9298452139,-0.1238724664,0.4330313802,0.2240417302,0.8035612106,-1.7904046774,0.9497092962,0.8746988773,0.9974887967,-0.2000942677,0.5516728163,0.2909196615,0.8789578676,-2.0343368053,0.9418813586,0.8722628355,0.9989414215,-0.3591172397,0.6010872722,0.3746412694,0.8564083576,-2.0348577499,0.9446374178,0.8487327695,0.9730634689,-0.1884997785,0.6106687188,0.3637388945,0.8355770111,-1.8097580671,0.9289419651,0.6522493362,0.9486919045,0.1937293261,0.9630932212,0.3639006317,0.9579358101,-0.1941283345,0.9720796943,0.7134325504,1.2086901665,0.1997404099,0.0351699628,0.4359564185,1.1987129450,-0.7881315351,0.0902674720,0.6913740039,1.4719049931,0.7621703148,0.0240465235,0.4649471045,1.5716743469,-0.3557339907,0.0515369028,0.6893860698,1.5068535805,0.7896597385,0.0217361860,0.4540406466,1.6228988171,-0.3297791183,0.0233780928,0.6759903431,1.5707902908,0.3442969620,0.0175162870,0.5706267357,1.6922527552,-0.8700071573,0.0225998163
73,1.0000000000,0.5284974575,0.2954016924,-1.1401485205,0.9640671611,0.5430912375,0.2650249302,-1.0117762089,0.8712809682,0.5611937642,0.2647838295,-1.0128273964,0.8881697655,0.5765630007,0.2648715675,-1.0125920773,0.8784915209,0.4840833247,0.2672169805,-1.1188555956,0.9139159322,0.4607528150,0.2696088552,-1.1207833290,0.9515765309,0.4373936355,0.2722271681,-1.1219080687,0.9505430460,0.5590536594,0.2807927728,-0.3502670825,0.9598158002,0.3825748861,0.2936448455,-0.8508677483,0.9533945322,0.5605809689,0.3265259564,-0.8872351646,0.9618157148,0.4910907745,0.3295859396,-1.0412675142,0.9660866261,0.6843307018,0.5013502240,0.0026739342,0.9982094169,0.1958937496,0.4964972436,-0.8195158839,0.9979923964,0.7481318116,0.7359337807,0.2759483755,0.5647705793,0.0105993506,0.7462495565,-1.0976051092,0.7923433185,0.8499454260,0.9303827286,-0.1568275541,0.4542123973,0.2597500086,0.9212573767,-1.5552552938,0.9463343620,0.8742984533,0.9976767302,-0.2427966297,0.5580604076,0.3026072681,1.0032780170,-1.7748415470,0.9332872629,0.8698543906,0.9991337061,-0.4274462461,0.6075887680,0.3867405653,0.9886606336,-1.8037592173,0.9374387264,0.8469684124,0.9732280374,-0.2383808494,0.6162614226,0.3854133189,0.9588846564,-1.5774177313,0.9192639589,0.6521291733,0.9486523867,0.2796977162,0.9627755880,0.3633529842,0.9586922526,-0.2802172005,0.9727315307,0.7242102623,1.2245997190,0.7613895535,0.0425334349,0.4452880323,1.2385505438,-0.4303532243,0.1361756921,0.6910808682,1.4954813719,1.7043662071,0.0247849785,0.4550447464,1.6074179411,0.2285595685,0.0740439519,0.6886583567,1.5285547972,1.7735195160,0.0227775816,0.4408572316,1.6592291594,0.2744559348,0.0293718837,0.6767114401,1.5902867317,1.4295848608,0.0188629739,0.5692503452,1.7161232233,-0.2600988150,0.0342606716
74,1.0000000000,0.5286330581,0.2948303521,-1.2994638681,0.9673309326,0.5435434580,0.2641661465,-1.1949613094,0.8833249807,0.5617961287,0.2638865113,-1.1963379383,0.8984479904,0.5773782134,0.2640752494,-1.1964321136,0.8899089098,0.4843577147,0.2668064237,-1.2716544867,0.9219611883,0.4606574774,0.2693911195,-1.2735697031,0.9559463859,0.4369384050,0.2721318305,-1.2750312090,0.9551210403,0.5606842637,0.2798323333,-0.6225817204,0.9633740187,0.3831736445,0.2938263416,-0.9690439701,0.9574769735,0.5609311461,0.3257818818,-1.0697302818,0.9652088284,0.4916874170,0.3295408785,-1.1814174652,0.9690971971,0.6903703213,0.5011587143,-0.1921734363,0.9982436299,0.1958797723,0.4995553792,-0.8639236689,0.9979863167,0.7499814630,0.7357999682,0.0611670762,0.5855256915,0.0690659657,0.7680737376,-1.0056062937,0.8062486649,0.8549363613,0.9306836128,-0.3315164745,0.4572533369,0.2681194544,0.9871634245,-1.3350272179,0.9122805595,0.8766177297,0.9975705147,-0.4184950590,0.5463836789,0.3013155460,1.0502257347,-1.5174461603,0.8863392472,0.8740859628,0.9984760284,-0.5947602987,0.5962073207,0.3848279119,1.0486536026,-1.5826984644,0.8938330412,0.8519547582,0.9735252857,-0.4089912772,0.6040389538,0.3842189908,1.0181214809,-1.3703695536,0.8728061318,0.6533011198,0.9507255554,0.2525075972,0.9633830190,0.3579106331,0.9692804217,-0.2530351281,0.9729446769,0.7230172753,1.2788726091,0.6866581440,0.0512033738,0.4377194941,1.2853891850,-0.3896898925,0.1553979963,0.6982811689,1.5643897057,1.3907450438,0.0281429142,0.4432412386,1.6226999760,0.4890257418,0.0789265558,0.6926903725,1.6022037268,1.4317141771,0.0239328798,0.4310215712,1.6666557789,0.5505743027,0.0299607627,0.6911918521,1.6618314981,0.9641136527,0.0211208537,0.5367575288,1.7390648127,0.0412181243,0.0363721810
75,1.0000000000,0.5303102136,0.2950524688,-1.4047718048,0.9692159295,0.5437247753,0.2645177245,-1.2906222343,0.8907135129,0.5623530149,0.2643103600,-1.2921404839,0.9038746953,0.5792092681,0.2646173835,-1.2924189568,0.8971146941,0.4847348034,0.2670392692,-1.3538856506,0.9267521501,0.4607866108,0.2695842981,-1.3557606936,0.9578255415,0.4375081360,0.2723043561,-1.3574734926,0.9576297402,0.5613133311,0.2801863253,-0.6768795252,0.9646923542,0.3840501308,0.2941013575,-0.9662889838,0.9582235813,0.5610236526,0.3260614276,-1.1616818905,0.9668827653,0.4921781719,0.3296970427,-1.2545208931,0.9704343081,0.7003062963,0.5012343526,-0.2551167905,0.9982571006,0.2007998675,0.5056138039,-0.8099982738,0.9977555275,0.7569453120,0.7344577909,0.0113910735,0.6139447093,0.1236396506,0.7755696177,-0.9743357897,0.8096051216,0.8622769117,0.9308932424,-0.3907633424,0.4670037031,0.2765798271,1.0056777000,-1.4518307447,0.8580972552,0.8826434016,0.9977136850,-0.5011925697,0.5381074548,0.3005308509,1.0595606565,-1.6610839367,0.8221789002,0.8808504343,0.9987980127,-0.6785584688,0.5870610476,0.3747502565,1.0601758957,-1.7412530184,0.8309139609,0.8588521481,0.9736813903,-0.4698022604,0.5941461325,0.3795340657,1.0292812586,-1.4980406761,0.8098149896,0.6600865126,0.9535619617,0.2406732291,0.9660986662,0.3581304848,0.9773442745,-0.2413157076,0.9746469259,0.7245451808,1.2950710058,0.5942332149,0.0601932183,0.4268635213,1.2837325335,-0.1092853472,0.1593241990,0.7190096378,1.5879522562,1.3850307465,0.0310893171,0.4343349040,1.6149277687,0.8471504450,0.0773677975,0.7132876515,1.6253426075,1.4329724312,0.0241570305,0.4256267548,1.6648538113,0.9185965657,0.0290883053,0.7167055607,1.6967936754,0.9031590223,0.0216565877,0.5226379633,1.7307786942,0.3849985301,0.0349013917
76,1.0000000000,0.5318433046,0.2952406704,-1.5049926043,0.9717478752,0.5444928408,0.2646819651,-1.3930047750,0.9000092745,0.5633816719,0.2645297050,-1.3946207762,0.9116472006,0.5809333920,0.2649413943,-1.3949224949,0.9059519172,0.4848254025,0.2671529949,-1.4618666172,0.9329838753,0.4612430036,0.2696295679,-1.4636884928,0.9611167908,0.4378313422,0.2723351717,-1.4654425383,0.9611567855,0.5620521903,0.2801695466,-0.7792299390,0.9672650099,0.3843663931,0.2942157090,-1.0904403925,0.9610196352,0.5611665249,0.3261245489,-1.2603001595,0.9693905711,0.4925161004,0.3298260570,-1.3597490788,0.9726335406,0.7097662091,0.5013433695,-0.3021758497,0.9983192682,0.2067494243,0.5115574598,-0.9372355938,0.9977030158,0.7629210949,0.7342880368,0.0523868576,0.6356769800,0.1552359909,0.7834805250,-1.0554295778,0.8148264289,0.8701874614,0.9310976267,-0.2779301405,0.4709800780,0.2824956179,1.0151392221,-1.4203658104,0.8116205931,0.8923796415,0.9964504838,-0.3672862947,0.5268701315,0.2963578701,1.0728207827,-1.6190400124,0.7652472854,0.8910823464,0.9972547889,-0.5476812124,0.5752122402,0.3673165441,1.0747971535,-1.7020039558,0.7752703428,0.8687247038,0.9737287164,-0.3553897142,0.5825728178,0.3760433197,1.0435290337,-1.4647775888,0.7542508245,0.6659969687,0.9546784759,0.2344517112,0.9687259197,0.3631232083,0.9793203473,-0.2351177484,0.9764229059,0.7270478606,1.3035104275,0.7340018749,0.0664723366,0.4208720922,1.2817727327,0.1518027186,0.1606201828,0.7202265263,1.5909956694,1.6407729387,0.0331727602,0.4295771122,1.6114525795,1.1076178551,0.0772332102,0.7131742239,1.6284300089,1.6989732981,0.0246534441,0.4250042439,1.6588290930,1.1783614159,0.0287115686,0.7193710804,1.6985484362,1.1601549387,0.0221798811,0.5153490901,1.7291964293,0.6522597671,0.0340868160
77,1.0000000000,0.5377693772,0.2972578704,-1.4823675156,0.9741313457,0.5515980721,0.2654160261,-1.3788315058,0.9088032842,0.5711644888,0.2654381394,-1.3804677725,0.9191607833,0.5865910649,0.2658770680,-1.3807613850,0.9143347144,0.4912545979,0.2679759860,-1.4463950396,0.9388511181,0.4680443406,0.2703000605,-1.4482067823,0.9642817378,0.4432262480,0.2728627026,-1.4499073029,0.9644730687,0.5671052933,0.2807607353,-0.8062666059,0.9698714614,0.3889961541,0.2948684096,-1.1116644144,0.9638038874,0.5662792325,0.3278655708,-1.2521160841,0.9718093872,0.4977874160,0.3308857679,-1.3498592377,0.9747306108,0.7239936590,0.5025097132,-0.3536850214,0.9983910322,0.2203634679,0.5149595737,-0.9730593562,0.9976286292,0.7708478570,0.7343077064,0.0422035642,0.6584569812,0.1846456528,0.7874641418,-1.0850092173,0.8193156123,0.8758280277,0.9312235713,-0.2516523600,0.4815920591,0.2918709517,1.0237070322,-1.3928054571,0.7643925548,0.8983741403,0.9948062897,-0.3514388800,0.5226422548,0.2930186093,1.0858116150,-1.5741256475,0.7100070715,0.8986960649,0.9943198562,-0.5246260762,0.5708440542,0.3655084968,1.0861051083,-1.6548089981,0.7212006450,0.8751345873,0.9723591805,-0.3240243495,0.5783432722,0.3752168715,1.0532269478,-1.4353436232,0.7013015747,0.6725933552,0.9547050595,0.2295864969,0.9708565474,0.3687254190,0.9790444970,-0.2302504927,0.9777457118,0.7353860140,1.3023751974,0.7724264860,0.0727936476,0.4175622761,1.2811686993,0.1524475068,0.1641857326,0.7262961864,1.5854026079,1.6642539501,0.0351165906,0.4273270369,1.6086821556,1.0540771484,0.0788242891,0.7193117142,1.6244255304,1.7222344875,0.0249394588,0.4250734448,1.6563498974,1.1212098598,0.0286809020,0.7206414342,1.6911796331,1.2240598202,0.0229524095,0.5092104077,1.7261017561,0.6176072359,0.0342544764
78,1.0000000000,0.5427525043,0.2981531024,-1.4169745445,0.9764087796,0.5568907261,0.2658483684,-1.3112939596,0.9171123505,0.5762575269,0.2659435868,-1.3128981590,0.9263576865,0.5903322697,0.2664014697,-1.3131601810,0.9222236276,0.4961434007,0.2686195672,-1.3753002882,0.9444051385,0.4731045365,0.2709071338,-1.3770614862,0.9673607945,0.4475742877,0.2736095786,-1.3787162304,0.9676350951,0.5721878409,0.2811549902,-0.7590907812,0.9724346399,0.3949822187,0.2957207561,-1.0485761166,0.9666720033,0.5705306530,0.3287751377,-1.1888525486,0.9741781950,0.5031719208,0.3314799666,-1.2821511030,0.9768018723,0.7340372801,0.5039358139,-0.3526769280,0.9984474182,0.2331202626,0.5213247538,-0.9317279458,0.9974940419,0.7857054472,0.7359224558,-0.0384135991,0.6825370789,0.2152439207,0.7960744500,-1.0124990940,0.8229141235,0.8830363154,0.9370568991,-0.3221093118,0.4951778352,0.3016619384,1.0339705944,-1.2192282677,0.7164147496,0.9089171290,0.9981949925,-0.4015118182,0.5228555202,0.2918859720,1.1018996239,-1.3790516853,0.6566004157,0.9053725004,0.9996012449,-0.5746508241,0.5712504983,0.3624421954,1.1020747423,-1.4694266319,0.6689452529,0.8798834085,0.9759675860,-0.3955595791,0.5786159039,0.3746150732,1.0669181347,-1.2641777992,0.6509523988,0.6852608323,0.9550063610,0.2262213528,0.9722400308,0.3882964253,0.9787428379,-0.2268754840,0.9783839583,0.7504113317,1.3011258841,0.7985761166,0.0796615928,0.4282556474,1.2809416056,0.1471421570,0.1699424684,0.7343728542,1.5775783062,1.6591584682,0.0373113304,0.4320649803,1.6071183681,0.9865278602,0.0824516863,0.7272771597,1.6133353710,1.7179642916,0.0254414473,0.4297616482,1.6550350189,1.0480513573,0.0289118607,0.7254649997,1.6760308743,1.2244777679,0.0243273377,0.5132350922,1.7247568369,0.5397559404,0.0356573127
79,1.0000000000,0.5437209606,0.2999455333,-1.3871321678,0.9785205722,0.5583047271,0.2670369744,-1.2943571806,0.9247674346,0.5784738064,0.2670325637,-1.2958503962,0.9329946637,0.5923894644,0.2674140930,-1.2959629297,0.9294416308,0.4968364537,0.2705543637,-1.3538886309,0.9495624900,0.4742833674,0.2729577422,-1.3557909727,0.9702755213,0.4481340647,0.2760861516,-1.3573021889,0.9706063271,0.5787631869,0.2822483182,-0.7306711078,0.9748051763,0.3985225558,0.2982778847,-1.0378919840,0.9694751501,0.5716121197,0.3302941918,-1.1704267263,0.9763544798,0.5043911934,0.3328864276,-1.2578564882,0.9787252545,0.7418038249,0.5041975975,-0.3209058642,0.9984647036,0.2471005917,0.5259949565,-0.9143838882,0.9973987341,0.7946028113,0.7357810140,-0.0275752321,0.6917979717,0.2427739501,0.8027854562,-0.8998656869,0.8198928237,0.8902060986,0.9373180866,-0.2386817187,0.4799787998,0.3147358000,1.0522731543,-1.1292937994,0.6634761691,0.9177592397,0.9982423186,-0.3057908118,0.4997503459,0.2904897034,1.1255906820,-1.2923523188,0.6027406454,0.9165331721,0.9996214509,-0.4820898771,0.5479843616,0.3613656461,1.1251132488,-1.3884655237,0.6156288385,0.8913500309,0.9758302569,-0.3133246601,0.5560329556,0.3742756844,1.0887584686,-1.1772274971,0.5995565653,0.7014504671,0.9564436674,0.2243518531,0.9728273749,0.4103413224,0.9786148071,-0.2251325399,0.9785416722,0.7593369484,1.3065026999,0.7806640863,0.0826431587,0.4377240837,1.2841843367,0.2005756348,0.1680411249,0.7440273762,1.5806937218,1.6577557325,0.0376832113,0.4398929477,1.6130592823,1.1099900007,0.0815334246,0.7371671200,1.6173082590,1.7165555954,0.0254017543,0.4373294115,1.6591547728,1.1771135330,0.0282199234,0.7383102775,1.6774019003,1.2249372005,0.0246658996,0.5190103054,1.7275662422,0.6633869410,0.0352285877
80,1.0000000000,0.5460489392,0.3019441962,-1.3911583424,0.9799121618,0.5625534058,0.2687719762,-1.2935305834,0.9299485087,0.5831370950,0.2688026130,-1.2950586081,0.9369667172,0.5960168242,0.2690518796,-1.2952564955,0.9343199730,0.5000652671,0.2724190652,-1.3470052481,0.9531120062,0.4777196348,0.2748080790,-1.3488655090,0.9719941616,0.4512166381,0.2779598832,-1.3505111933,0.9726184011,0.5864763856,0.2839944065,-0.7318818569,0.9757469296,0.4056994021,0.2993076146,-1.0113377571,0.9705365300,0.5742366314,0.3321419656,-1.1686900854,0.9772608280,0.5063607097,0.3340575993,-1.2485491037,0.9794894457,0.7499793172,0.5044227242,-0.3295680583,0.9984149933,0.2616813183,0.5256401896,-0.8567203283,0.9972041845,0.8052515984,0.7363231778,-0.0260566361,0.7004767656,0.2477508932,0.7970825434,-0.8878419399,0.8104422092,0.9015104771,0.9423263669,-0.2836007178,0.4562783539,0.3141593635,1.0343278646,-1.2164225578,0.6149345040,0.9261326194,1.0039808750,-0.3646659255,0.4690299332,0.2893114686,1.0990599394,-1.3929338455,0.5533425212,0.9199447632,1.0075478554,-0.5357780457,0.5153366327,0.3596108556,1.0980191231,-1.4874762297,0.5662398338,0.8963477015,0.9806035161,-0.3562053144,0.5239119530,0.3739818037,1.0651808977,-1.2659238577,0.5517886281,0.7047716975,0.9580888748,0.1951128989,0.9740949869,0.4138849676,0.9784594178,-0.1958740950,0.9792979956,0.7618314624,1.3098465204,0.6869124770,0.0825902298,0.4406934083,1.2833176851,0.2115510106,0.1601316780,0.7555879354,1.5932326317,1.5296481848,0.0367119126,0.4445234835,1.6107482910,1.1196275949,0.0770918801,0.7506859303,1.6303954124,1.5832811594,0.0245424900,0.4442875087,1.6560567617,1.1863685846,0.0268605500,0.7491934896,1.6969079971,1.0841844082,0.0236584451,0.5175693035,1.7243061066,0.6783152819,0.0330984183
81,1.0000000000,0.5497682095,0.3023141325,-1.3853830099,0.9809899330,0.5680021644,0.2691316009,-1.2795281410,0.9342350960,0.5883916020,0.2692045271,-1.2810683250,0.9402061105,0.6009954810,0.2694986463,-1.2812787294,0.9385576844,0.5042793751,0.2729003429,-1.3416130543,0.9559812546,0.4816215932,0.2753354609,-1.3432749510,0.9732267261,0.4543843865,0.2786604464,-1.3448482752,0.9741950035,0.5954821110,0.2844280303,-0.7454135418,0.9764766097,0.4120447040,0.2997180223,-0.9973766804,0.9709721804,0.5784976482,0.3326023817,-1.1562535763,0.9780372381,0.5103669763,0.3346673548,-1.2415553331,0.9800651073,0.7686854601,0.5049574375,-0.3767419457,0.9983918667,0.2709170282,0.5248892307,-0.8337681293,0.9970023036,0.8235462308,0.7390028238,-0.0369410701,0.7137579918,0.2435215563,0.7922282219,-0.8517806530,0.8023659587,0.9148032665,0.9473903179,-0.2652752399,0.4467617273,0.3109983206,1.0232071877,-1.0941641331,0.5720910430,0.9367995858,1.0070446730,-0.3088360429,0.4508699477,0.2889485061,1.0829653740,-1.2370165586,0.5099107027,0.9252431393,1.0124671459,-0.4711948931,0.4965163469,0.3489722311,1.0816524029,-1.3349590302,0.5231047869,0.9016545415,0.9844540358,-0.3249669075,0.5057971478,0.3679878116,1.0519049168,-1.1418509483,0.5106953382,0.7058231235,0.9575808644,0.1764375120,0.9746945500,0.4151029587,0.9748323560,-0.1772786826,0.9793424010,0.7598918080,1.3087373972,0.6394344568,0.0825529993,0.4414530694,1.2694349289,0.1581205428,0.1555403173,0.7515208125,1.5898525715,1.3573162556,0.0360990167,0.4424164891,1.5997716188,0.8615730405,0.0749557093,0.7464416623,1.6271927357,1.3981940746,0.0237663500,0.4418189526,1.6462174654,0.9097900391,0.0260276645,0.7437618375,1.6937921047,0.9362545013,0.0230762549,0.5172879696,1.7098011971,0.4352050424,0.0321283527
82,1.0000000000,0.5525593758,0.3023710251,-1.4073318243,0.9820548892,0.5713592768,0.2691615522,-1.3132643700,0.9382901788,0.5933579803,0.2692716420,-1.3148388863,0.9433941841,0.6074194908,0.2696702778,-1.3150352240,0.9425779581,0.5079844594,0.2730301917,-1.3626639843,0.9585645199,0.4863024354,0.2755068541,-1.3645272255,0.9743073583,0.4586426318,0.2789927721,-1.3662195206,0.9755541682,0.6063048244,0.2849523723,-0.7955453992,0.9773288369,0.4182618856,0.3004433215,-1.0083966255,0.9713423252,0.5820882916,0.3326136768,-1.1941463947,0.9789587855,0.5132933259,0.3346852064,-1.2662329674,0.9806748629,0.7804449797,0.5051715374,-0.4166666269,0.9983970523,0.2778784037,0.5247016549,-0.8411640525,0.9967731237,0.8414843678,0.7429288626,-0.1154421195,0.7313029170,0.2422126383,0.7915820479,-0.8847640157,0.7968664765,0.9221937656,0.9522420764,-0.3632465899,0.4542985559,0.3106288612,1.0162439346,-1.1220358610,0.5363176465,0.9449886680,1.0116336346,-0.4309781194,0.4490918219,0.2836794555,1.0770194530,-1.2679054737,0.4727014899,0.9253475666,1.0163103342,-0.5896421671,0.4945103824,0.3451346159,1.0739043951,-1.3646599054,0.4862016439,0.9008095264,0.9878570437,-0.4268006980,0.5038588643,0.3678275943,1.0433540344,-1.1689742804,0.4758113623,0.7065612078,0.9575840235,0.1752351075,0.9754745364,0.4125610590,0.9733060598,-0.1760755628,0.9795170426,0.7581355572,1.3077808619,0.6429364681,0.0829821900,0.4389758110,1.2664490938,0.1295170933,0.1535186172,0.7509941459,1.5880026817,1.4224896431,0.0364226177,0.4410845935,1.5968499184,0.8723767996,0.0738021582,0.7459344864,1.6258531809,1.4665158987,0.0235693622,0.4404083192,1.6419962645,0.9276433587,0.0256114081,0.7430436611,1.6911094189,1.0103918314,0.0229733307,0.5160310864,1.7097337246,0.4626564980,0.0314352661
