frame,left_hand_detection_confidence,right_hand_detection_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
116,1.0000000000,1.0000000000,0.9423109293,0.4842644632,-0.0000005310,0.9188367128,0.4510074854,0.0087854266,0.8685591221,0.4239589870,-0.0000855990,0.8118034601,0.4153621793,-0.0112656588,0.7687416077,0.4157027900,-0.0242024101,0.8744464517,0.3863358498,-0.0210095420,0.7755294442,0.3865342140,-0.0484069660,0.7229139209,0.3974125981,-0.0682122558,0.6905125380,0.4089252651,-0.0789051652,0.8734565973,0.3996214271,-0.0352555290,0.7714702487,0.3997405469,-0.0551677011,0.7180210948,0.4090749919,-0.0656151846,0.6791720986,0.4177324474,-0.0744800493,0.8635206223,0.4188514352,-0.0486868657,0.7681632042,0.4190287590,-0.0638875663,0.7162231803,0.4248830080,-0.0675028786,0.6783589721,0.4294477999,-0.0713469759,0.8484023809,0.4415328503,-0.0606848337,0.7721201777,0.4415948689,-0.0713277981,0.7334399819,0.4431161582,-0.0729382634,0.7018166780,0.4424203932,-0.0742981508,0.4401640594,0.6187187433,0.0000004005,0.4958873391,0.6101666689,-0.0070939902,0.5328633189,0.5938687921,-0.0259257760,0.5626339316,0.5823947191,-0.0470851399,0.5970581770,0.5740137696,-0.0688554719,0.4980187714,0.5519749522,-0.0432099141,0.5274453163,0.5245793462,-0.0762188882,0.5526518226,0.5042499304,-0.0967147797,0.5688174367,0.4878116548,-0.1102685630,0.4725345969,0.5555233955,-0.0575024895,0.5492819548,0.5583764911,-0.0994679555,0.5737255812,0.5829524994,-0.1071138084,0.5752529502,0.5988076925,-0.1051637083,0.4565449059,0.5708529949,-0.0712964013,0.5363478065,0.5820181966,-0.1078696102,0.5495519042,0.6031646729,-0.0954130590,0.5424666405,0.6141461730,-0.0791753680,0.4473055601,0.5905297399,-0.0857956931,0.5099121928,0.5973423719,-0.1091693938,0.5322248340,0.6108964682,-0.0973026827,0.5364617705,0.6191661954,-0.0829684883
117,1.0000000000,1.0000000000,0.9634107351,0.4782961607,-0.0000004588,0.9419397712,0.4430569410,0.0174349789,0.8896847963,0.4155137241,0.0154321799,0.8347339630,0.4063145518,0.0096786851,0.7903356552,0.4072985947,0.0006455028,0.8912046552,0.3845759630,-0.0128240800,0.7968910933,0.3819203079,-0.0288688764,0.7461565137,0.3887457550,-0.0409497581,0.7132394910,0.3950269222,-0.0490625687,0.8892303109,0.3987999558,-0.0298173670,0.7850431800,0.3936332464,-0.0410741977,0.7303465009,0.3966472745,-0.0495002642,0.6874122620,0.3988434076,-0.0590260774,0.8798648715,0.4183318317,-0.0443576016,0.7804052234,0.4136808515,-0.0533824600,0.7250192761,0.4147208035,-0.0590439327,0.6813826561,0.4150130153,-0.0666441247,0.8665626645,0.4410045147,-0.0565202758,0.7887732387,0.4401136637,-0.0649079084,0.7497994900,0.4411662519,-0.0676550716,0.7164323330,0.4408802688,-0.0713974014,0.4215115011,0.6198433042,0.0000002372,0.4852379262,0.6084182858,-0.0035034518,0.5247158408,0.5916777253,-0.0192274805,0.5583227873,0.5805695653,-0.0388430208,0.5922416449,0.5718103647,-0.0586895719,0.4929485023,0.5483470559,-0.0287447572,0.5247979164,0.5211184621,-0.0551798381,0.5503335595,0.5012643337,-0.0707941577,0.5675848722,0.4854562581,-0.0815141350,0.4678066373,0.5519574881,-0.0440503582,0.5446689129,0.5577588081,-0.0818456337,0.5652636886,0.5834164619,-0.0885157809,0.5639947057,0.5994471908,-0.0860352591,0.4510440528,0.5657880902,-0.0591943823,0.5276665688,0.5793362856,-0.0924570486,0.5409333706,0.6018092632,-0.0824279562,0.5365822911,0.6144032478,-0.0682091936,0.4404671788,0.5842874050,-0.0751763657,0.5002285838,0.5946745276,-0.0955473110,0.5216964483,0.6085513234,-0.0864110887,0.5272825956,0.6169089079,-0.0743554309
118,1.0000000000,1.0000000000,0.9400885701,0.4783737659,-0.0000001705,0.9169960618,0.4450424016,0.0132848462,0.8656139374,0.4189355373,0.0095395464,0.8129191399,0.4094001949,0.0027027642,0.7715334296,0.4097379446,-0.0074098199,0.8644727468,0.3904872537,-0.0191442519,0.7779036164,0.3792232871,-0.0385247432,0.7265174389,0.3766092360,-0.0524769425,0.6872370839,0.3754749000,-0.0620528720,0.8653773665,0.4041134715,-0.0369236954,0.7702050805,0.3908513486,-0.0532720238,0.7137491107,0.3859202862,-0.0644153431,0.6683000922,0.3831580877,-0.0741712674,0.8603473902,0.4242995977,-0.0525344722,0.7661002874,0.4140294790,-0.0683227181,0.7083243132,0.4111001790,-0.0785054415,0.6634435058,0.4087233543,-0.0870590508,0.8511538506,0.4474238157,-0.0657723472,0.7762061954,0.4469608366,-0.0813629255,0.7333781719,0.4488057792,-0.0874414816,0.6981418133,0.4503307939,-0.0916856080,0.4268941581,0.6129762530,0.0000003963,0.4822372198,0.6055524349,-0.0092425216,0.5194392204,0.5900829434,-0.0281226654,0.5500947237,0.5793123841,-0.0492468812,0.5854581594,0.5715781450,-0.0706088394,0.4884464741,0.5478339791,-0.0396822542,0.5179009438,0.5214565992,-0.0716386959,0.5436328053,0.5018776059,-0.0911026597,0.5612570643,0.4864038527,-0.1039291620,0.4639852941,0.5506047010,-0.0530622266,0.5386585593,0.5562731028,-0.0960807875,0.5589749813,0.5819283724,-0.1043951958,0.5592634678,0.5983095765,-0.1019512191,0.4471414387,0.5646004677,-0.0664496124,0.5251150131,0.5786985755,-0.1047894210,0.5313286185,0.6011128426,-0.0928598791,0.5221612453,0.6125466824,-0.0758002549,0.4360811114,0.5834959149,-0.0808234960,0.4973826408,0.5936242938,-0.1064295396,0.5169280171,0.6085471511,-0.0961118266,0.5215396881,0.6176919341,-0.0818218216
119,1.0000000000,1.0000000000,0.9048850536,0.4810578823,-0.0000000132,0.8721069098,0.4497686327,0.0092391064,0.8189215660,0.4274823368,0.0016438970,0.7665956020,0.4196678698,-0.0087235654,0.7237789631,0.4210384190,-0.0217316486,0.8152225614,0.4026347995,-0.0263598897,0.7348319888,0.3876710534,-0.0481754467,0.6844595671,0.3824977279,-0.0623602010,0.6447482109,0.3792993426,-0.0719469935,0.8181176186,0.4145199358,-0.0437295958,0.7279314399,0.3970344961,-0.0631348640,0.6730171442,0.3904751241,-0.0746168196,0.6289157271,0.3872768879,-0.0839375332,0.8175445199,0.4344298542,-0.0590053163,0.7250818014,0.4265736639,-0.0791329443,0.6688727736,0.4258779883,-0.0903518274,0.6256451011,0.4257616401,-0.0984396711,0.8144438267,0.4582278728,-0.0719434917,0.7420021296,0.4611488879,-0.0904690400,0.6988726854,0.4648990929,-0.0974187180,0.6629312634,0.4681720436,-0.1018923149,0.4153440297,0.6151224971,0.0000003537,0.4741878211,0.6071500778,-0.0073689097,0.5134095550,0.5914484262,-0.0250976663,0.5449359417,0.5806497931,-0.0461047702,0.5789118409,0.5723791718,-0.0671544001,0.4833670259,0.5482079983,-0.0337324329,0.5156946182,0.5215657353,-0.0645550191,0.5433726311,0.5027269721,-0.0829572305,0.5619407296,0.4877649546,-0.0948806629,0.4588312507,0.5510847569,-0.0481907837,0.5338639021,0.5570899248,-0.0903255045,0.5525250435,0.5833510160,-0.0981546640,0.5510085225,0.5990089774,-0.0951773748,0.4414044023,0.5644805431,-0.0629467666,0.5185354352,0.5784810781,-0.1007184982,0.5265870690,0.6021553874,-0.0884328932,0.5185152888,0.6142717600,-0.0707939789,0.4296149611,0.5827540159,-0.0786915496,0.4909319878,0.5931278467,-0.1026442125,0.5105161667,0.6079294086,-0.0918598548,0.5143176913,0.6165013313,-0.0771979317
120,1.0000000000,1.0000000000,0.8661313653,0.4878121316,0.0000000709,0.8208122849,0.4570413232,0.0091696559,0.7581653595,0.4392176867,0.0019142434,0.7030369639,0.4361482859,-0.0081572952,0.6604710817,0.4424444437,-0.0209434424,0.7462899089,0.4225782454,-0.0272709467,0.6639532447,0.4117670655,-0.0485116281,0.6117492318,0.4078641832,-0.0624591783,0.5693715215,0.4059466720,-0.0722372532,0.7499006391,0.4346879125,-0.0448222719,0.6611537933,0.4210020006,-0.0644941777,0.6073084474,0.4171673656,-0.0767379031,0.5628245473,0.4164556861,-0.0866946429,0.7541188598,0.4538064599,-0.0599836968,0.6660442948,0.4515225589,-0.0794341490,0.6095487475,0.4533191919,-0.0923408046,0.5643338561,0.4557318091,-0.1021448746,0.7568941712,0.4766916633,-0.0728077367,0.6857750416,0.4847167134,-0.0901757777,0.6414772868,0.4916725755,-0.0980097726,0.6040335894,0.4984598756,-0.1035875604,0.3993047476,0.6167671084,0.0000001948,0.4661684334,0.6068462133,-0.0034094623,0.5091133714,0.5912083983,-0.0186826475,0.5452871323,0.5815700889,-0.0380267277,0.5812282562,0.5748273730,-0.0575493425,0.4810033739,0.5479300618,-0.0277069975,0.5155943632,0.5214759707,-0.0538067035,0.5433563590,0.5033442378,-0.0690205395,0.5616198778,0.4885607660,-0.0793570429,0.4573409557,0.5517777801,-0.0430748388,0.5327068567,0.5590003729,-0.0811224133,0.5493738055,0.5853775740,-0.0874259546,0.5457584858,0.6011230946,-0.0843956098,0.4402113855,0.5652514696,-0.0583926402,0.5150274038,0.5797942877,-0.0918413326,0.5233064294,0.6027770638,-0.0812869594,0.5158895850,0.6149933338,-0.0662711039,0.4285276532,0.5831962824,-0.0745465532,0.4866083562,0.5943090916,-0.0940095112,0.5048735738,0.6090852022,-0.0839045793,0.5081857443,0.6179885268,-0.0711526349
121,1.0000000000,1.0000000000,0.8074206114,0.4925214350,-0.0000000011,0.7520016432,0.4702928960,0.0102534052,0.6823444963,0.4592508078,0.0063691819,0.6260478497,0.4616185725,0.0006037403,0.5871663690,0.4699305892,-0.0075942478,0.6719738841,0.4463249445,-0.0241279211,0.5948020816,0.4463523328,-0.0400550105,0.5521950722,0.4488579929,-0.0477828681,0.5181611776,0.4506547749,-0.0528308935,0.6780195236,0.4588929713,-0.0398518331,0.5857203007,0.4597560167,-0.0540523864,0.5340136886,0.4616595209,-0.0610274598,0.4919438362,0.4639454484,-0.0672023892,0.6867876649,0.4788454473,-0.0533909760,0.5996018648,0.4870168567,-0.0679047406,0.5459161997,0.4932159185,-0.0769732371,0.5040701032,0.4974501133,-0.0840198919,0.6962934136,0.5025402904,-0.0645061433,0.6270788312,0.5136728883,-0.0782436430,0.5856159329,0.5212384462,-0.0842055231,0.5516263247,0.5279166102,-0.0886484310,0.3883357942,0.6243237853,0.0000001465,0.4569582343,0.6114076972,0.0004388904,0.5001609921,0.5953964591,-0.0147101171,0.5380660295,0.5861125588,-0.0347778909,0.5750354528,0.5769200325,-0.0547613204,0.4754600823,0.5518053770,-0.0211007353,0.5057410598,0.5294427276,-0.0461970344,0.5295178890,0.5128953457,-0.0621116199,0.5437471271,0.4992604852,-0.0730730519,0.4544924796,0.5550668240,-0.0385898836,0.5310400128,0.5638683438,-0.0740793347,0.5451741815,0.5899431705,-0.0814382359,0.5406126976,0.6044167280,-0.0798883960,0.4386989474,0.5679137707,-0.0560237877,0.5137380958,0.5817814469,-0.0874060020,0.5206447244,0.6047096252,-0.0773003101,0.5126163363,0.6168284416,-0.0632624850,0.4279345274,0.5857927799,-0.0739763677,0.4858793616,0.5956187844,-0.0917173326,0.5038508773,0.6110367775,-0.0811434910,0.5075665116,0.6210206747,-0.0684632435
122,1.0000000000,1.0000000000,0.7787659764,0.5060543418,-0.0000001698,0.7235844135,0.4848764241,0.0113461884,0.6587242484,0.4762825966,0.0079479152,0.6096796393,0.4801405668,0.0018359208,0.5750274062,0.4894057512,-0.0062033865,0.6300146580,0.4586190581,-0.0101405047,0.5536156297,0.4789426923,-0.0261317417,0.5145088434,0.4939727187,-0.0378805585,0.4877329469,0.5045638680,-0.0447372012,0.6389078498,0.4722946286,-0.0233389884,0.5576757789,0.4931801558,-0.0355241261,0.5154316425,0.5072395802,-0.0423856899,0.4843478203,0.5180953741,-0.0485628508,0.6479393244,0.4914921224,-0.0353323296,0.5703451633,0.5097470284,-0.0445465483,0.5262241364,0.5229849219,-0.0479221269,0.4931557178,0.5329934359,-0.0513591170,0.6570497155,0.5134065151,-0.0458361432,0.5950586200,0.5262627602,-0.0532293245,0.5589620471,0.5342066288,-0.0548653081,0.5280178189,0.5412353277,-0.0559309497,0.3821717501,0.6245608926,0.0000001881,0.4511421025,0.6133556366,0.0024113776,0.4952922165,0.5977296829,-0.0117249284,0.5325540900,0.5887148380,-0.0308837034,0.5717160702,0.5809639692,-0.0498787463,0.4691339731,0.5534256697,-0.0194907300,0.5005719662,0.5293142200,-0.0453020483,0.5263235569,0.5134611130,-0.0614504367,0.5428365469,0.5025854111,-0.0714695603,0.4476494193,0.5569302440,-0.0373574086,0.5260877609,0.5676469803,-0.0735855624,0.5413652658,0.5936079621,-0.0805178955,0.5376501679,0.6097741723,-0.0776963681,0.4316143394,0.5703074932,-0.0550312884,0.5091081858,0.5877118707,-0.0869758874,0.5151751041,0.6105418801,-0.0762458965,0.5080876350,0.6231327057,-0.0608610958,0.4205041528,0.5879448056,-0.0729457960,0.4797141850,0.6001959443,-0.0898539722,0.4971213937,0.6154993773,-0.0776857361,0.5021579862,0.6254304647,-0.0633567944
123,1.0000000000,1.0000000000,0.7809926867,0.5227913857,-0.0000003435,0.7398081422,0.4927353263,0.0112381810,0.6816081405,0.4751514196,0.0080319224,0.6309861541,0.4766159356,0.0021730163,0.5964743495,0.4866761565,-0.0053923405,0.6545982957,0.4544999003,-0.0078991149,0.5742661953,0.4728309214,-0.0247626081,0.5371159315,0.4885366857,-0.0376657397,0.5149927735,0.5008365512,-0.0447880700,0.6572721004,0.4692753553,-0.0212353170,0.5760164857,0.4867756665,-0.0328738913,0.5349106789,0.5003402829,-0.0405446552,0.5060884953,0.5123736858,-0.0471900962,0.6590448618,0.4895976186,-0.0336101055,0.5815762281,0.5035442710,-0.0418133922,0.5396872163,0.5148531795,-0.0436184816,0.5084381700,0.5239923000,-0.0458658449,0.6600327492,0.5125660896,-0.0447178893,0.5968908072,0.5197684169,-0.0505305827,0.5627813935,0.5246224403,-0.0499562584,0.5336399674,0.5290523171,-0.0493777096,0.3763052225,0.6277532578,0.0000001519,0.4457692802,0.6164629459,0.0015179906,0.4903661013,0.6003352404,-0.0120613985,0.5263366103,0.5906364322,-0.0304326881,0.5641524792,0.5824796557,-0.0484721921,0.4655914009,0.5551898479,-0.0177053101,0.4980349541,0.5347579718,-0.0409396142,0.5224363208,0.5197862387,-0.0552839860,0.5375317931,0.5084503889,-0.0648085102,0.4434685111,0.5582693219,-0.0349862017,0.5194156170,0.5687127709,-0.0690170527,0.5339773893,0.5946940184,-0.0758753121,0.5303914547,0.6107232571,-0.0737516209,0.4265155196,0.5713992119,-0.0521337017,0.5018771291,0.5875521898,-0.0832547024,0.5088818669,0.6106178761,-0.0737964511,0.5027959347,0.6233502030,-0.0597966351,0.4148058593,0.5894638896,-0.0694941357,0.4738140702,0.6005479693,-0.0865276083,0.4910324812,0.6157545447,-0.0757459328,0.4954438508,0.6255501509,-0.0628744736
124,1.0000000000,1.0000000000,0.8036211729,0.5373312235,-0.0000003801,0.7844195366,0.5017306805,0.0075949985,0.7418279052,0.4750081003,0.0003801592,0.6923568249,0.4697161317,-0.0085313106,0.6544556022,0.4730013013,-0.0188366286,0.7373705506,0.4486974776,-0.0198110659,0.6482370496,0.4471088648,-0.0396495424,0.6048769355,0.4560306966,-0.0527367964,0.5786681175,0.4644125104,-0.0596481264,0.7321839333,0.4664539695,-0.0321271196,0.6406567693,0.4652173817,-0.0490813181,0.5951558948,0.4731272161,-0.0592709295,0.5644470453,0.4808170199,-0.0666846484,0.7205719948,0.4869906008,-0.0430786163,0.6368656158,0.4848125577,-0.0544603169,0.5933431387,0.4899387956,-0.0582191050,0.5626209974,0.4948773682,-0.0612697862,0.7055143714,0.5077069402,-0.0527328588,0.6395583153,0.5042559505,-0.0609145127,0.6053662300,0.5045508742,-0.0622355379,0.5766033530,0.5048757792,-0.0628002658,0.3736173809,0.6292849779,0.0000002083,0.4401226938,0.6176348329,-0.0014809106,0.4803876579,0.6012142897,-0.0164983682,0.5122638941,0.5896571875,-0.0356932096,0.5451884866,0.5799723268,-0.0542533956,0.4536259472,0.5567051172,-0.0239813775,0.4898432195,0.5316348076,-0.0493928716,0.5186630487,0.5141053796,-0.0648208708,0.5392889380,0.5010672808,-0.0748310313,0.4311991930,0.5606544018,-0.0398657545,0.5081200004,0.5684795976,-0.0758382007,0.5213380456,0.5938630104,-0.0827149451,0.5159766078,0.6091845036,-0.0804372206,0.4158778191,0.5743638873,-0.0556190796,0.4927290380,0.5881657600,-0.0867209211,0.5007005930,0.6105164289,-0.0759885013,0.4938040972,0.6230766773,-0.0613789670,0.4062851965,0.5928512812,-0.0720146000,0.4675743282,0.6019765139,-0.0892786160,0.4851654768,0.6168373227,-0.0783412457,0.4888322353,0.6263493299,-0.0653870180
125,1.0000000000,1.0000000000,0.8379824162,0.5517141819,-0.0000004659,0.8337067366,0.5170377493,0.0061890949,0.7973866463,0.4873792827,-0.0030141382,0.7456755042,0.4749391675,-0.0127450312,0.7038185000,0.4719838500,-0.0240485240,0.8081371188,0.4616441727,-0.0316137820,0.7179881334,0.4488329589,-0.0525558479,0.6723387837,0.4529496133,-0.0645448342,0.6449717879,0.4580490887,-0.0704407245,0.7959369421,0.4786909223,-0.0423801541,0.7037968040,0.4664756060,-0.0585739166,0.6585615277,0.4698300064,-0.0634934157,0.6295349598,0.4728799462,-0.0682414323,0.7754330635,0.4970815778,-0.0513150804,0.6924110055,0.4848829806,-0.0618446171,0.6531051993,0.4858108461,-0.0606172048,0.6273928881,0.4865428805,-0.0613605455,0.7514459491,0.5154843330,-0.0590614863,0.6897658706,0.5035536289,-0.0664520487,0.6587868929,0.4996784925,-0.0652736500,0.6333495378,0.4952593744,-0.0647537857,0.3806430995,0.6268466711,0.0000003083,0.4376414716,0.6187539101,-0.0058604670,0.4742077291,0.6026887298,-0.0225814227,0.5029157400,0.5913456082,-0.0425357185,0.5341990590,0.5832638144,-0.0625840873,0.4435878992,0.5616883039,-0.0322020501,0.4755551815,0.5359833241,-0.0608219020,0.5058062077,0.5193206072,-0.0777256042,0.5267045498,0.5065240264,-0.0884655416,0.4209930897,0.5661345720,-0.0461942703,0.4961642027,0.5702658892,-0.0847590268,0.5099834800,0.5958109498,-0.0908350348,0.5034266114,0.6098979115,-0.0874888673,0.4060285389,0.5802373886,-0.0603936128,0.4832860231,0.5905547738,-0.0955960751,0.4912490845,0.6125386357,-0.0836760402,0.4822706580,0.6232707500,-0.0671956241,0.3967381418,0.5987725854,-0.0751854777,0.4595604241,0.6052188873,-0.0966233462,0.4769909978,0.6187509894,-0.0855973363,0.4777619541,0.6260766983,-0.0719041601
126,1.0000000000,1.0000000000,0.8612946272,0.5676776767,-0.0000004120,0.8606000543,0.5333013535,0.0100542437,0.8260649443,0.5029526353,0.0040662158,0.7765842080,0.4891671240,-0.0034750116,0.7366609573,0.4860735238,-0.0136322500,0.8309302330,0.4807097614,-0.0233980790,0.7426043749,0.4649781585,-0.0401171967,0.6997924447,0.4654962122,-0.0505961590,0.6751551628,0.4677473903,-0.0559085384,0.8143154383,0.4976756275,-0.0347420312,0.7271552086,0.4809109271,-0.0469660535,0.6854796410,0.4797839522,-0.0521987267,0.6582573056,0.4801708758,-0.0577202998,0.7924755216,0.5154910684,-0.0437434912,0.7156139612,0.4985171258,-0.0525813587,0.6765100956,0.4954319000,-0.0538229793,0.6507827044,0.4938734174,-0.0564158335,0.7691564560,0.5327939391,-0.0508555807,0.7108982205,0.5165466070,-0.0574467592,0.6812115312,0.5105852485,-0.0571153648,0.6574144363,0.5042471290,-0.0573344789,0.3631339073,0.6392803788,0.0000001518,0.4225803018,0.6285816431,-0.0063317525,0.4612362087,0.6124696136,-0.0219339989,0.4916957021,0.6013867855,-0.0406652316,0.5227860212,0.5908788443,-0.0592179038,0.4351726770,0.5712588429,-0.0292866174,0.4696457386,0.5459256172,-0.0556554794,0.4977090359,0.5295787454,-0.0706567019,0.5187664628,0.5168878436,-0.0802070498,0.4135628939,0.5759685040,-0.0421242900,0.4867052138,0.5813110471,-0.0779802725,0.5005164742,0.6062537432,-0.0828798041,0.4963573217,0.6213709712,-0.0795149803,0.3991953731,0.5896158218,-0.0554107949,0.4737975001,0.6019526124,-0.0870128646,0.4806553125,0.6222552657,-0.0753535852,0.4733369946,0.6331977248,-0.0603514574,0.3903697729,0.6076819897,-0.0698306635,0.4506772757,0.6154381633,-0.0888999104,0.4671635926,0.6294208765,-0.0786581710,0.4699603319,0.6386589408,-0.0661082864
127,1.0000000000,1.0000000000,0.8640864491,0.5832789540,-0.0000002630,0.8619064093,0.5466910005,0.0109346649,0.8285484314,0.5163388848,0.0061302972,0.7808768749,0.5016831160,-0.0004032296,0.7413495183,0.4974439144,-0.0088661527,0.8338301778,0.4970113635,-0.0164486244,0.7527811527,0.4783741236,-0.0318258628,0.7105615735,0.4762060642,-0.0422601700,0.6834699512,0.4774708748,-0.0470297039,0.8129164577,0.5153160691,-0.0275313109,0.7323030233,0.4954285622,-0.0380486846,0.6916266084,0.4917222559,-0.0435717739,0.6651542187,0.4904686213,-0.0484653190,0.7889742255,0.5331800580,-0.0366200246,0.7174465656,0.5139456391,-0.0427004471,0.6817215085,0.5086283088,-0.0432754457,0.6585693955,0.5057716966,-0.0448844098,0.7658004165,0.5493904352,-0.0440276936,0.7136340737,0.5305958986,-0.0467971005,0.6868057847,0.5221142173,-0.0445749313,0.6663491726,0.5143867731,-0.0431707799,0.3431481719,0.6532824039,0.0000001318,0.4048649073,0.6405528188,-0.0038424914,0.4498213530,0.6245819926,-0.0192966536,0.4852533937,0.6144086719,-0.0385427251,0.5181988478,0.6042980552,-0.0580309778,0.4233482778,0.5845823288,-0.0297102183,0.4626312256,0.5607203245,-0.0569711141,0.4934069216,0.5451813340,-0.0722820684,0.5175479650,0.5332107544,-0.0816142857,0.4039696753,0.5896887183,-0.0436873324,0.4810200930,0.5966225266,-0.0785673335,0.4932272434,0.6214177608,-0.0825537220,0.4882049263,0.6357651353,-0.0789209828,0.3914698362,0.6041179299,-0.0578655973,0.4678495824,0.6159435511,-0.0886715800,0.4737040997,0.6360265017,-0.0770751312,0.4657495916,0.6469382048,-0.0623659380,0.3840379715,0.6229417324,-0.0728792250,0.4449774921,0.6306949258,-0.0907074660,0.4616076946,0.6444766521,-0.0805963427,0.4651020169,0.6538781524,-0.0685215443
128,1.0000000000,1.0000000000,0.8613383174,0.5914261341,-0.0000001770,0.8644798994,0.5540710092,0.0142233409,0.8326209784,0.5242505670,0.0131148789,0.7868024707,0.5092681646,0.0102197351,0.7488743067,0.5061541200,0.0052852840,0.8283810019,0.5044211149,-0.0129779624,0.7504787445,0.4875011742,-0.0233448260,0.7140538692,0.4843314290,-0.0288747195,0.6921337247,0.4838120937,-0.0305659045,0.8057532907,0.5236430168,-0.0237842016,0.7275349498,0.5037835240,-0.0294173267,0.6947473884,0.4986086786,-0.0293364972,0.6771745086,0.4961383641,-0.0300258584,0.7818412185,0.5420407653,-0.0322726630,0.7162418962,0.5215409994,-0.0351258144,0.6869217157,0.5141747594,-0.0323087350,0.6709981561,0.5095829368,-0.0312409792,0.7606028914,0.5584325194,-0.0388990119,0.7151024342,0.5375096798,-0.0408084765,0.6949353218,0.5282406211,-0.0372841693,0.6820051670,0.5198737383,-0.0342967100,0.3275110424,0.6679927707,0.0000001378,0.3878207505,0.6514551640,-0.0013663545,0.4387402534,0.6352643967,-0.0162766278,0.4813003540,0.6272595525,-0.0353430063,0.5176324844,0.6178123951,-0.0545858890,0.4178342521,0.5988798141,-0.0266093407,0.4600748420,0.5777797699,-0.0523385182,0.4957782924,0.5657945871,-0.0667399317,0.5235375762,0.5574054718,-0.0752906799,0.4012420475,0.6063848734,-0.0420421697,0.4810785949,0.6149187088,-0.0758764446,0.4920403659,0.6393080950,-0.0807285085,0.4846063256,0.6526079774,-0.0776568353,0.3889993131,0.6226229668,-0.0573976710,0.4642366171,0.6346105337,-0.0874832422,0.4690665305,0.6543787122,-0.0776533410,0.4594015777,0.6644353867,-0.0639203340,0.3804878592,0.6429123282,-0.0731306821,0.4393836856,0.6501651406,-0.0902246907,0.4576929510,0.6631529331,-0.0807205290,0.4611625075,0.6717055440,-0.0691103712
