frame,pose_detection_confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
79,1.0000000000,0.7358145046,0.4399144842,-0.2639793084,0.9999280572,0.7558273077,0.4090741277,-0.2595893741,0.9998193383,0.7642739392,0.4098255889,-0.2588746710,0.9998080134,0.7736166120,0.4117335975,-0.2599212527,0.9998043776,0.7410263419,0.4079127610,-0.2232793421,0.9999075532,0.7388386641,0.4075949537,-0.2230133305,0.9999373555,0.7364546061,0.4069890380,-0.2242977470,0.9999498725,0.8044689836,0.4316704343,-0.1821402398,0.9999156594,0.7520518770,0.4204106810,-0.0180694174,0.9999191761,0.7512694118,0.4696074021,-0.2285767710,0.9999343157,0.7335189725,0.4704192373,-0.1850640579,0.9999417067,0.8715145849,0.6438564887,-0.1955347332,0.9997365475,0.6855290493,0.5784170640,0.1125187830,0.9998733997,0.8030324132,0.8365463252,-0.2595766806,0.9930610061,0.5887769957,0.7367493140,0.0316253415,0.9218267202,0.6375725332,0.9465652466,-0.3887393322,0.9887314439,0.5036400945,0.8533339080,-0.3705045963,0.9957746267,0.5921294093,0.9577242136,-0.4656697214,0.9897679687,0.4689297974,0.8731935024,-0.4705995321,0.9965478182,0.5765218735,0.9286805391,-0.4833960235,0.9923068285,0.4906360507,0.8823534250,-0.5157876611,0.9975036979,0.5826802850,0.9251085520,-0.3988085091,0.9872631431,0.5064073801,0.8840950727,-0.4087827504,0.9966560602,0.7795773149,1.0475244522,-0.0720853433,0.7484627366,0.6611620188,1.0055502653,0.0718157291,0.8445284367,0.7846242785,1.4230271578,-0.0858801231,0.0417335704,0.6555823088,1.3634499311,0.0863092095,0.0113733467,0.7432259917,1.7327027321,0.1486269236,0.0050706738,0.6405323148,1.7002370358,0.3881690800,0.0018416663,0.7520523667,1.7870048285,0.1618497968,0.0079329079,0.6420982480,1.7530125380,0.4114323556,0.0036334898,0.6827511191,1.7854622602,-0.0281871501,0.0104623092,0.6276155114,1.7724453211,0.2571353614,0.0030944836
80,1.0000000000,0.7357834091,0.4403470686,-0.2647754805,0.9999285340,0.7558081150,0.4093459845,-0.2627392113,0.9998198748,0.7642534909,0.4100414019,-0.2594139096,0.9998086691,0.7736038566,0.4119534194,-0.2630702257,0.9998043180,0.7409828305,0.4081991017,-0.2271800935,0.9999081492,0.7388101968,0.4078494886,-0.2241085601,0.9999380112,0.7364004254,0.4072433412,-0.2282075733,0.9999502897,0.8044551664,0.4318357015,-0.1817705933,0.9999157786,0.7520597003,0.4205639717,-0.0201277170,0.9999201894,0.7512600821,0.4701165342,-0.2290563716,0.9999341965,0.7334898276,0.4707227215,-0.1862933736,0.9999419451,0.8714759603,0.6438703781,-0.1950799762,0.9997318983,0.6855230090,0.5784056338,0.1104585001,0.9998738170,0.8030634726,0.8365456691,-0.2589566654,0.9929383397,0.5887672219,0.7365311686,0.0281761028,0.9223987460,0.6375562758,0.9466540557,-0.3876265401,0.9885994196,0.5036432840,0.8532255505,-0.3734808283,0.9958832264,0.5920993090,0.9577039480,-0.4651160538,0.9897223115,0.4689332843,0.8728457093,-0.4809189141,0.9966431260,0.5764456987,0.9286938310,-0.4832801521,0.9922851324,0.4907880127,0.8821972013,-0.5258275270,0.9975745082,0.5826515555,0.9251412749,-0.3986287415,0.9872359633,0.5066345930,0.8840858936,-0.4185826480,0.9967448115,0.7795601487,1.0478307009,-0.0722811893,0.7434308529,0.6611590981,1.0058789253,0.0720119849,0.8416827917,0.7832072973,1.4231849909,-0.0827409253,0.0407537259,0.6554400921,1.3633611202,0.0874703825,0.0112231793,0.7419863343,1.7326722145,0.1518331915,0.0049754907,0.6407187581,1.7001334429,0.3901461363,0.0018324075,0.7508015037,1.7869331837,0.1649839282,0.0078272205,0.6423248649,1.7528786659,0.4130941629,0.0036174364,0.6819341183,1.7854470015,-0.0244946834,0.0103221554,0.6276306510,1.7722743750,0.2585190535,0.0030876072
81,1.0000000000,0.7357581064,0.4407992887,-0.2646761118,0.9999271035,0.7557687163,0.4095291793,-0.2566716671,0.9998160005,0.7642358542,0.4102801052,-0.2590343867,0.9998044968,0.7735300064,0.4120329320,-0.2569912076,0.9998000264,0.7409610748,0.4085702300,-0.2222380638,0.9999063015,0.7387835886,0.4081734025,-0.2242090772,0.9999367595,0.7363769412,0.4076792300,-0.2232644111,0.9999493361,0.8044396630,0.4320427683,-0.1805196055,0.9999133945,0.7520569481,0.4207602005,-0.0210572100,0.9999185205,0.7512558902,0.4707013772,-0.2286702804,0.9999324679,0.7334619902,0.4710758853,-0.1865534210,0.9999407530,0.8714333531,0.6438920520,-0.1937779920,0.9997291565,0.6855141281,0.5783960196,0.1094090655,0.9998727441,0.8031021996,0.8365575326,-0.2571981432,0.9929102063,0.5887598794,0.7363297782,0.0256948512,0.9221881032,0.6375241661,0.9467152377,-0.3850202456,0.9886831641,0.5036559575,0.8531032948,-0.3755282329,0.9959143400,0.5920786262,0.9576944709,-0.4519912601,0.9897959232,0.4689378440,0.8726616502,-0.4579963982,0.9966663718,0.5761660337,0.9287046194,-0.4696304202,0.9923433065,0.4910908043,0.8821929693,-0.5016273260,0.9975919724,0.5825088024,0.9251698852,-0.3870977461,0.9873375893,0.5069603920,0.8841733932,-0.3977976739,0.9967635870,0.7791706324,1.0478377342,-0.0723120049,0.7394914031,0.6609640121,1.0056979656,0.0720433593,0.8389685154,0.7830249667,1.4219889641,-0.0698907375,0.0395185612,0.6554140449,1.3602099419,0.0905717313,0.0109078689,0.7415730953,1.7317456007,0.1682706028,0.0048707020,0.6405550241,1.6994539499,0.3923721611,0.0018028478,0.7504274845,1.7861334085,0.1818832755,0.0077157314,0.6421581507,1.7525112629,0.4153845608,0.0035519816,0.6808655262,1.7843129635,-0.0040482753,0.0101406071,0.6275450587,1.7717481852,0.2613172233,0.0030453708
82,1.0000000000,0.7357378088,0.4412634536,-0.2647645745,0.9999274611,0.7557580471,0.4099918008,-0.2527667284,0.9998164773,0.7642198456,0.4105409581,-0.2588114047,0.9998050928,0.7735321522,0.4124830961,-0.2530775964,0.9998002052,0.7409272790,0.4089756310,-0.2183385789,0.9999068379,0.7387614888,0.4085867031,-0.2242694114,0.9999372959,0.7363453507,0.4079710841,-0.2193645537,0.9999497533,0.8044248753,0.4322852630,-0.1793289190,0.9999134541,0.7520471744,0.4210106704,-0.0211926660,0.9999195933,0.7512567606,0.4713433451,-0.2284112002,0.9999326468,0.7334375167,0.4714817956,-0.1866713822,0.9999412894,0.8713912309,0.6439190110,-0.1923970208,0.9997268319,0.6855060694,0.5783806225,0.1091830446,0.9998738766,0.8031459752,0.8365720103,-0.2554400429,0.9928644896,0.5887673296,0.7361572552,0.0238862297,0.9228988886,0.6374890844,0.9467369394,-0.3827172333,0.9886148572,0.5036812275,0.8529548925,-0.3786610094,0.9959728122,0.5920749307,0.9576491714,-0.4455559552,0.9897681475,0.4690059721,0.8723297119,-0.4514838159,0.9967062473,0.5758607984,0.9286490679,-0.4628777504,0.9923275709,0.4914021194,0.8821811676,-0.4942888916,0.9976221919,0.5823215842,0.9251902103,-0.3817212284,0.9873191714,0.5072765350,0.8842899799,-0.3919985592,0.9968060851,0.7789836526,1.0476744175,-0.0716665983,0.7371358275,0.6607682705,1.0052430630,0.0713958070,0.8381425142,0.7828834057,1.4219706059,-0.0760374442,0.0389625691,0.6551521420,1.3594571352,0.0829319358,0.0108931744,0.7421814203,1.7313358784,0.1624531299,0.0047996398,0.6402776241,1.6986256838,0.3802712262,0.0017977721,0.7514930367,1.7848623991,0.1765039563,0.0075924601,0.6417778134,1.7510771751,0.4032862782,0.0035231919,0.6807498336,1.7843401432,-0.0080548711,0.0100281956,0.6273925304,1.7716890574,0.2498959899,0.0030424565
83,1.0000000000,0.7357195505,0.4417476103,-0.2654795259,0.9999288917,0.7557647228,0.4103119969,-0.2603806257,0.9998196363,0.7641983916,0.4108202026,-0.2591803590,0.9998085499,0.7736578584,0.4127194583,-0.2606939077,0.9998030663,0.7409179807,0.4094009399,-0.2252702713,0.9999085665,0.7387440507,0.4091086887,-0.2247475619,0.9999386072,0.7363355756,0.4083526433,-0.2262947708,0.9999506474,0.8044126152,0.4325431174,-0.1785555863,0.9999148846,0.7520358072,0.4213440860,-0.0208687351,0.9999213219,0.7512603463,0.4720171170,-0.2286454022,0.9999331832,0.7334183298,0.4719476546,-0.1870429450,0.9999418855,0.8713543821,0.6439495717,-0.1912793849,0.9997255206,0.6855008867,0.5783528190,0.1095022173,0.9998747110,0.8031839279,0.8365871419,-0.2541907376,0.9927565455,0.5888048091,0.7360126564,0.0229922004,0.9226772189,0.6374634280,0.9467320082,-0.3816044492,0.9884598255,0.5037192787,0.8527541668,-0.3822289648,0.9960341454,0.5920581222,0.9575113058,-0.4552716911,0.9896916151,0.4690037668,0.8721224666,-0.4880101979,0.9967632890,0.5756841302,0.9286443591,-0.4734043181,0.9922793508,0.4914492369,0.8821723461,-0.5319594741,0.9976656437,0.5821818709,0.9252086878,-0.3896544576,0.9872148037,0.5073443055,0.8844425082,-0.4247139692,0.9968585372,0.7789665461,1.0476574898,-0.0717440769,0.7321565151,0.6607539058,1.0051518679,0.0714720786,0.8345007896,0.7831305861,1.4217804670,-0.0940384641,0.0388033800,0.6552067995,1.3597115278,0.0818417668,0.0108575057,0.7421500683,1.7318195105,0.1225420311,0.0048051407,0.6402518749,1.6984373331,0.3838970959,0.0017910923,0.7514505386,1.7857450247,0.1336784959,0.0075623891,0.6417127252,1.7509732246,0.4070595503,0.0035342425,0.6806261539,1.7845858335,-0.0630539730,0.0100780753,0.6270760894,1.7704397440,0.2539991140,0.0030483587
84,1.0000000000,0.7356976437,0.4422736924,-0.2661090167,0.9999280572,0.7557477355,0.4105352163,-0.2637830973,0.9998163581,0.7641618095,0.4111218335,-0.2595332850,0.9998052120,0.7736497521,0.4128604829,-0.2641055584,0.9997990131,0.7409048080,0.4098549187,-0.2290321738,0.9999068379,0.7387290033,0.4097360175,-0.2251357475,0.9999375343,0.7363298535,0.4088788331,-0.2300610393,0.9999496937,0.8044019057,0.4327997278,-0.1779299146,0.9999127388,0.7520291391,0.4217799094,-0.0202186071,0.9999195337,0.7512618089,0.4727121164,-0.2287738513,0.9999309778,0.7334039910,0.4724812177,-0.1872057379,0.9999399185,0.8713276666,0.6439825292,-0.1902615667,0.9997214675,0.6854990040,0.5783115135,0.1102709494,0.9998742342,0.8032072969,0.8366065450,-0.2531390287,0.9925115108,0.5888768950,0.7358880580,0.0241503185,0.9219056964,0.6374519249,0.9467208465,-0.3811582753,0.9881539941,0.5037657309,0.8524959176,-0.3825212758,0.9960600734,0.5920578837,0.9574986696,-0.4589444101,0.9895108342,0.4690555632,0.8719139695,-0.4985063374,0.9967949390,0.5756657720,0.9286764264,-0.4775804281,0.9921475649,0.4916453362,0.8821455836,-0.5426983237,0.9976878762,0.5821757317,0.9252403378,-0.3927588463,0.9870001078,0.5075711012,0.8844611645,-0.4344936609,0.9968883991,0.7788628936,1.0476126671,-0.0717502832,0.7311596274,0.6605606675,1.0050156116,0.0714782700,0.8338795304,0.7823736668,1.4201506376,-0.0933994800,0.0377877951,0.6550706029,1.3596463203,0.0820692554,0.0106726391,0.7421143055,1.7286279202,0.1249538362,0.0047293548,0.6404632330,1.6950173378,0.3944177628,0.0017686574,0.7513513565,1.7818630934,0.1363722831,0.0074388715,0.6419241428,1.7463190556,0.4190163612,0.0035037075,0.6806257367,1.7825019360,-0.0582901090,0.0099308454,0.6279714108,1.7681484222,0.2661457956,0.0030041351
85,1.0000000000,0.7356662848,0.4428403654,-0.2659859705,0.9999274015,0.7556390166,0.4109926522,-0.2568958998,0.9998147488,0.7641088938,0.4114502692,-0.2593395046,0.9998034835,0.7735207081,0.4131663442,-0.2572153807,0.9997971654,0.7408828735,0.4107241929,-0.2224491984,0.9999060035,0.7387137554,0.4104041470,-0.2249391021,0.9999369383,0.7363227606,0.4099298716,-0.2234993130,0.9999492764,0.8043904531,0.4330475565,-0.1773951957,0.9999117255,0.7520312758,0.4222755118,-0.0194045011,0.9999188781,0.7512558868,0.4734202598,-0.2283311871,0.9999301434,0.7333916855,0.4730601336,-0.1867480253,0.9999392033,0.8713152032,0.6440191042,-0.1894846581,0.9997204542,0.6855010117,0.5782657190,0.1114962705,0.9998741746,0.8032178779,0.8366407280,-0.2522915700,0.9925489426,0.5889648236,0.7357831008,0.0281023636,0.9225946665,0.6374516914,0.9467191646,-0.3808645381,0.9882291555,0.5038092996,0.8522240302,-0.3772376045,0.9960809946,0.5920606852,0.9575278759,-0.4476912618,0.9895504713,0.4691091776,0.8716441393,-0.4521160424,0.9967997670,0.5756449103,0.9286960363,-0.4657162726,0.9921773076,0.4917893112,0.8820186257,-0.4965569377,0.9976909757,0.5821720362,0.9252519608,-0.3834262192,0.9870542288,0.5077232718,0.8844177723,-0.3936277628,0.9968916774,0.7785916924,1.0476166010,-0.0718618557,0.7296340466,0.6601356268,1.0050154924,0.0715901107,0.8330702186,0.7801980972,1.4201403856,-0.0909529403,0.0375068188,0.6538380980,1.3596453667,0.0830378011,0.0106438352,0.7399957180,1.7287344933,0.1281603724,0.0047082431,0.6398680210,1.6950259209,0.3928642571,0.0017527837,0.7494501472,1.7821577787,0.1399994045,0.0074158208,0.6414560676,1.7463418245,0.4168093801,0.0034702688,0.6784710288,1.7824840546,-0.0533554330,0.0098881433,0.6273260713,1.7681466341,0.2650171220,0.0029793913
86,1.0000000000,0.7356253991,0.4433954229,-0.2653295884,0.9999276400,0.7555630207,0.4114703238,-0.2574266791,0.9998148680,0.7640506457,0.4117868364,-0.2588466514,0.9998036623,0.7734546065,0.4135040045,-0.2577466667,0.9997967482,0.7408294082,0.4114736021,-0.2230459303,0.9999061227,0.7386980102,0.4109951559,-0.2243724171,0.9999371171,0.7363049984,0.4108200967,-0.2240958363,0.9999493957,0.8043772335,0.4332759389,-0.1773234458,0.9999112487,0.7520419494,0.4227288171,-0.0187128632,0.9999189377,0.7512408116,0.4740980383,-0.2276323828,0.9999291897,0.7333790837,0.4736155229,-0.1859448787,0.9999384880,0.8713189620,0.6440610008,-0.1895684708,0.9997192621,0.6855090805,0.5782310645,0.1130858299,0.9998753667,0.8032242083,0.8367104575,-0.2522922773,0.9923491478,0.5890369942,0.7357074997,0.0343199055,0.9227607846,0.6374574445,0.9467378175,-0.3808557730,0.9880715609,0.5038367990,0.8520131293,-0.3673466697,0.9961650968,0.5920574069,0.9573641419,-0.4479324520,0.9894868135,0.4691168666,0.8713999391,-0.4745660126,0.9968742728,0.5756256580,0.9286927581,-0.4658564627,0.9921430349,0.4918325543,0.8819759488,-0.5200762749,0.9977470040,0.5821375251,0.9252622128,-0.3834883571,0.9869868755,0.5077757239,0.8844322562,-0.4127115309,0.9969595075,0.7784647346,1.0476337671,-0.0704207569,0.7252094746,0.6601278782,1.0055096149,0.0701474696,0.8302061558,0.7801868916,1.4201006889,-0.0983792320,0.0368257724,0.6544179320,1.3604724407,0.0666702092,0.0106468499,0.7399833202,1.7281605005,0.1101422608,0.0046091503,0.6398541331,1.6943975687,0.3685172796,0.0017269612,0.7493984699,1.7812016010,0.1207493991,0.0072554243,0.6412550807,1.7451899052,0.3922972679,0.0034183743,0.6785049438,1.7815737724,-0.0716042221,0.0097382795,0.6282422543,1.7671511173,0.2407005429,0.0029451863
87,1.0000000000,0.7355828335,0.4438616766,-0.2646438209,0.9999287724,0.7555181980,0.4118203521,-0.2583370209,0.9998181462,0.7640012693,0.4120886202,-0.2584775734,0.9998071194,0.7733960748,0.4137875438,-0.2586529553,0.9998001456,0.7408047318,0.4117523134,-0.2232530266,0.9999077916,0.7386836863,0.4114125735,-0.2238530643,0.9999382496,0.7362978458,0.4110053480,-0.2242965102,0.9999503493,0.8043631024,0.4334672561,-0.1778698069,0.9999123812,0.7520574320,0.4230545320,-0.0183132618,0.9999202490,0.7512205612,0.4746691277,-0.2271466788,0.9999299049,0.7333664142,0.4740694537,-0.1852545303,0.9999392629,0.8713369869,0.6441075341,-0.1907580590,0.9997206926,0.6855264870,0.5782206971,0.1148282261,0.9998762012,0.8032317742,0.8368408825,-0.2533673562,0.9923617840,0.5890731619,0.7356698222,0.0413785803,0.9230475426,0.6374632386,0.9467862855,-0.3810206788,0.9881056547,0.5038434123,0.8519083632,-0.3553750812,0.9961911440,0.5919950008,0.9571767449,-0.4575615823,0.9895032644,0.4691197574,0.8714353442,-0.4473517239,0.9968884587,0.5756272674,0.9286955595,-0.4751540422,0.9921579361,0.4918341637,0.8820034266,-0.4938536584,0.9977585673,0.5821757913,0.9252864122,-0.3917748630,0.9870082736,0.5077813864,0.8845269084,-0.3890911341,0.9969749451,0.7784620523,1.0474485159,-0.0727399141,0.7252471447,0.6606364250,1.0055956841,0.0724645182,0.8307215571,0.7810066342,1.4199805260,-0.0976798460,0.0365246944,0.6537027955,1.3599777222,0.0867774040,0.0106208697,0.7401813269,1.7265812159,0.1130534410,0.0045628953,0.6390493512,1.6941751242,0.3831045926,0.0017265326,0.7498962283,1.7788125277,0.1256057918,0.0071759108,0.6403592825,1.7448953390,0.4062973261,0.0034125450,0.6767331362,1.7799150944,-0.0664539039,0.0096779158,0.6278490424,1.7672015429,0.2522057295,0.0029516453
88,1.0000000000,0.7355482220,0.4441845954,-0.2641450575,0.9999297857,0.7555263042,0.4121187031,-0.2577645183,0.9998207092,0.7639678244,0.4123138073,-0.2583234377,0.9998100996,0.7734507918,0.4140515327,-0.2580748796,0.9998027682,0.7407901287,0.4119021595,-0.2226359695,0.9999092817,0.7386725915,0.4116420849,-0.2235099906,0.9999393225,0.7362945080,0.4110704660,-0.2236772180,0.9999511838,0.8043493638,0.4336072801,-0.1787117085,0.9999133348,0.7520747531,0.4232444618,-0.0181181318,0.9999216795,0.7512020202,0.4750698712,-0.2269936639,0.9999305606,0.7333556824,0.4743812528,-0.1848375837,0.9999401569,0.8713627659,0.6441577900,-0.1925580723,0.9997218847,0.6855544145,0.5782415888,0.1164693830,0.9998775721,0.8032377383,0.8370455876,-0.2549035422,0.9924962521,0.5890749779,0.7356682008,0.0475375084,0.9244440794,0.6374597042,0.9468740141,-0.3809081955,0.9883909225,0.5038353909,0.8518918159,-0.3446971246,0.9963010550,0.5918963552,0.9569814205,-0.4525515735,0.9897336960,0.4690273404,0.8714355826,-0.4251654446,0.9969714284,0.5756231546,0.9286991358,-0.4696418643,0.9923328757,0.4917869270,0.8820238709,-0.4705345035,0.9978188872,0.5821807981,0.9253346920,-0.3877841830,0.9873034358,0.5077615976,0.8846476078,-0.3684796095,0.9970563054,0.7781823874,1.0473774672,-0.0733406320,0.7229236364,0.6606959701,1.0055723190,0.0730667412,0.8298819661,0.7809942365,1.4195502996,-0.0949183404,0.0367336087,0.6533585787,1.3600376844,0.0935997963,0.0107134636,0.7398996353,1.7256404161,0.1270692945,0.0046049501,0.6388156414,1.6948895454,0.3848330677,0.0017536891,0.7498016357,1.7779793739,0.1405630708,0.0072580720,0.6401615739,1.7459397316,0.4072562158,0.0034432597,0.6746804714,1.7785006762,-0.0458953641,0.0097994776,0.6275489330,1.7681996822,0.2524845600,0.0029997397
89,1.0000000000,0.7355259299,0.4443565279,-0.2638194366,0.9999308586,0.7555191517,0.4121746123,-0.2570563555,0.9998230934,0.7639496199,0.4124467606,-0.2582516903,0.9998125434,0.7734479904,0.4141043425,-0.2573652565,0.9998049736,0.7407805920,0.4119652510,-0.2220696062,0.9999107718,0.7386653112,0.4117338592,-0.2232331998,0.9999403954,0.7362902164,0.4111500978,-0.2231132537,0.9999520779,0.8043367651,0.4336941287,-0.1794073478,0.9999139905,0.7520936137,0.4233449724,-0.0178571056,0.9999231100,0.7511904340,0.4752838824,-0.2270552675,0.9999313354,0.7333482495,0.4745539004,-0.1846012790,0.9999411106,0.8713888289,0.6442128683,-0.1943583604,0.9997223616,0.6855886485,0.5782972478,0.1178880610,0.9998794198,0.8032350119,0.8373120345,-0.2562681980,0.9926009178,0.5890560573,0.7356939637,0.0515470526,0.9262347817,0.6374323109,0.9470064020,-0.3806013814,0.9885672927,0.5038222680,0.8519125082,-0.3385489928,0.9964153767,0.5918375850,0.9568531513,-0.4462330639,0.9898707271,0.4691077471,0.8714295030,-0.4237130284,0.9970538616,0.5756216645,0.9287070632,-0.4635382593,0.9924358726,0.4917922020,0.8819903731,-0.4686687291,0.9978775382,0.5822010040,0.9253871441,-0.3827230632,0.9874954820,0.5077650547,0.8846563101,-0.3670867682,0.9971362948,0.7777881026,1.0472948551,-0.0739234090,0.7244939208,0.6607460380,1.0055354834,0.0736485645,0.8319226503,0.7794193625,1.4201061726,-0.0929467753,0.0366709009,0.6524143815,1.3598883152,0.1000244170,0.0107109267,0.7397407293,1.7256617546,0.1316276938,0.0045864196,0.6383354664,1.6948411465,0.3882065713,0.0017581892,0.7497915626,1.7779346704,0.1452571601,0.0072393524,0.6398735642,1.7459188700,0.4100917578,0.0034408635,0.6742299795,1.7785651684,-0.0362398289,0.0097639933,0.6263269782,1.7682079077,0.2593792081,0.0030042122
90,1.0000000000,0.7355157796,0.4444123949,-0.2634951400,0.9999315143,0.7555139661,0.4121906459,-0.2585148811,0.9998248816,0.7639462760,0.4125031040,-0.2580147562,0.9998142719,0.7734366059,0.4141203165,-0.2588304281,0.9998066425,0.7407690287,0.4119729698,-0.2231882513,0.9999118447,0.7386616669,0.4117493030,-0.2227859394,0.9999411106,0.7362870574,0.4112026095,-0.2242361456,0.9999527335,0.8043264364,0.4337371690,-0.1795857320,0.9999144077,0.7521108575,0.4234015273,-0.0172053732,0.9999238849,0.7511900265,0.4753433708,-0.2270725513,0.9999316335,0.7333439738,0.4746193740,-0.1843071321,0.9999415278,0.8714126240,0.6442742737,-0.1957516138,0.9997222424,0.6856217555,0.5783898886,0.1191860753,0.9998807311,0.8032210398,0.8376087531,-0.2571830992,0.9925797582,0.5890280722,0.7357420187,0.0531793127,0.9268997312,0.6373655660,0.9471747431,-0.3805382506,0.9884306192,0.5038087104,0.8519325892,-0.3380784678,0.9964600205,0.5918236375,0.9567424059,-0.4481593966,0.9897240400,0.4691285193,0.8714239597,-0.4283732176,0.9970809817,0.5756220222,0.9287415147,-0.4653576612,0.9923200607,0.4917950332,0.8819665313,-0.4735961258,0.9978955388,0.5822042823,0.9255637527,-0.3842771649,0.9873288870,0.5077673197,0.8846658468,-0.3710507154,0.9971587062,0.7777836323,1.0472828150,-0.0757904127,0.7259734869,0.6608183980,1.0055539608,0.0755136311,0.8336189389,0.7794040442,1.4205396175,-0.0928163826,0.0366032273,0.6524074674,1.3599900007,0.1166627854,0.0105637852,0.7394174337,1.7255268097,0.1319558769,0.0045476463,0.6382914782,1.6941027641,0.4194726050,0.0017349927,0.7495753765,1.7777907848,0.1454627216,0.0072110519,0.6398409605,1.7452285290,0.4430323839,0.0034098260,0.6736673117,1.7780953646,-0.0363975130,0.0096790446,0.6258144379,1.7668360472,0.2948296666,0.0029633825
91,1.0000000000,0.7355188037,0.4444063934,-0.2629870411,0.9999324679,0.7555213571,0.4122020900,-0.2590045929,0.9998273849,0.7639649148,0.4125133745,-0.2573948641,0.9998166561,0.7734467983,0.4141365290,-0.2593274415,0.9998090863,0.7407669425,0.4119803011,-0.2233906686,0.9999132752,0.7386610550,0.4117314849,-0.2220080613,0.9999420643,0.7362957001,0.4112101197,-0.2244413793,0.9999535680,0.8043206685,0.4337479160,-0.1789723737,0.9999153018,0.7521136937,0.4234377627,-0.0160460192,0.9999248981,0.7512098284,0.4753067730,-0.2267795851,0.9999324679,0.7333436636,0.4746227567,-0.1837772462,0.9999423027,0.8714365795,0.6443427398,-0.1963247819,0.9997227192,0.6856486138,0.5785169663,0.1203598246,0.9998824000,0.8032006741,0.8379265864,-0.2573548930,0.9925777912,0.5889974445,0.7358129831,0.0525855297,0.9278697968,0.6372498621,0.9473542679,-0.3806120520,0.9883131981,0.5037942721,0.8519429180,-0.3425153448,0.9965150952,0.5916764736,0.9564344883,-0.4539010227,0.9896022081,0.4692082107,0.8713949919,-0.4405817986,0.9971165061,0.5754789710,0.9287461042,-0.4716857970,0.9922218919,0.4918633401,0.8819345832,-0.4867106676,0.9979198575,0.5821023583,0.9257103801,-0.3887378573,0.9871786833,0.5077934265,0.8846744895,-0.3818304241,0.9971894622,0.7778698206,1.0473506451,-0.0771883652,0.7289559841,0.6610386372,1.0059058666,0.0769089237,0.8362676501,0.7794843316,1.4230259657,-0.0980906263,0.0367514566,0.6530615687,1.3628609180,0.1205759346,0.0104890130,0.7396506667,1.7256834507,0.1240513772,0.0044860961,0.6383930445,1.6940249205,0.4302754700,0.0017061332,0.7499853373,1.7778073549,0.1367774606,0.0071173590,0.6398711205,1.7449895144,0.4547438920,0.0033759389,0.6737095118,1.7781176567,-0.0489027463,0.0095344465,0.6257973313,1.7663415670,0.3084225953,0.0029108331
