frame,left_hand_detection_confidence,right_hand_detection_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
1050,1.0000000000,1.0000000000,0.6320640445,0.9478922486,-0.0000000449,0.6097272038,0.9313317537,0.0057065506,0.5862500668,0.9201521873,0.0053027179,0.5673009753,0.9147923589,0.0034244033,0.5533204675,0.9152522683,0.0007897144,0.5806953311,0.9069372416,-0.0032747448,0.5526137352,0.9068545699,-0.0112376474,0.5356846452,0.9145269394,-0.0169871729,0.5246067047,0.9245273471,-0.0199971013,0.5839568973,0.9125617743,-0.0099164164,0.5539963245,0.9126961827,-0.0156192891,0.5356014371,0.9220941663,-0.0188860390,0.5225199461,0.9333667159,-0.0213068444,0.5894097686,0.9242699146,-0.0161362458,0.5608029962,0.9228127003,-0.0202629752,0.5434190631,0.9300211668,-0.0222057216,0.5304973722,0.9377948046,-0.0240580365,0.5963719487,0.9410071969,-0.0217449032,0.5781124234,0.9395174980,-0.0255148876,0.5648754835,0.9402540922,-0.0267391503,0.5533886552,0.9418944120,-0.0276582651,0.5087546110,0.8648484349,0.0000000581,0.4932299256,0.8643542528,-0.0102355201,0.4750152826,0.8663973808,-0.0173497330,0.4600869417,0.8729767203,-0.0213377550,0.4492171407,0.8785946965,-0.0265443400,0.4859449565,0.8505161405,-0.0340472534,0.4854904115,0.8692007661,-0.0441692770,0.4823479652,0.8895417452,-0.0497207381,0.4795666039,0.9074272513,-0.0537593141,0.4959840178,0.8566704988,-0.0330592580,0.4848057628,0.8672294617,-0.0413632691,0.4766143560,0.8853973746,-0.0434151180,0.4734717607,0.9015148878,-0.0463689752,0.5071192980,0.8687732220,-0.0313888378,0.5008377433,0.8845608830,-0.0391566940,0.4964372814,0.9026005268,-0.0394658446,0.4942916036,0.9164088368,-0.0403728113,0.5195097923,0.8850939274,-0.0299242660,0.5167352557,0.9002617598,-0.0376302786,0.5105904937,0.9121545553,-0.0390198380,0.5050512552,0.9211513996,-0.0403136946
1052,1.0000000000,1.0000000000,0.6300634742,0.9477254152,-0.0000000518,0.6105620265,0.9290093184,0.0063235275,0.5895317793,0.9174905419,0.0061464538,0.5724982023,0.9130017757,0.0044257054,0.5603652000,0.9149467349,0.0018343057,0.5809882879,0.9056670666,-0.0029378657,0.5522850156,0.9071074128,-0.0106638642,0.5353172421,0.9150165319,-0.0162170772,0.5247679353,0.9253448248,-0.0190540534,0.5830724239,0.9116166234,-0.0097738346,0.5528566241,0.9124018550,-0.0152266296,0.5343145728,0.9216479659,-0.0185453165,0.5214541554,0.9330558181,-0.0209835060,0.5877491832,0.9235808253,-0.0160758719,0.5585360527,0.9221509695,-0.0200688001,0.5411378145,0.9292178750,-0.0222890805,0.5285434127,0.9369103909,-0.0243374426,0.5939520001,0.9403288364,-0.0216618218,0.5756481886,0.9392954111,-0.0256390311,0.5625785589,0.9398422241,-0.0270591956,0.5514648557,0.9406863451,-0.0280534364,0.5114446878,0.8642753959,0.0000000850,0.4946801364,0.8650268912,-0.0106451390,0.4747121632,0.8667166829,-0.0183832590,0.4581103325,0.8708750010,-0.0228745975,0.4458090067,0.8725581765,-0.0284693837,0.4837593436,0.8502755761,-0.0345147401,0.4777168036,0.8687470555,-0.0466140509,0.4711377621,0.8872293234,-0.0530389138,0.4669390917,0.9025731087,-0.0571650714,0.4938152134,0.8569650054,-0.0337742679,0.4788959324,0.8664063215,-0.0449375138,0.4703055918,0.8820866942,-0.0483630523,0.4669770598,0.8955514431,-0.0513596870,0.5050725341,0.8689077497,-0.0324914642,0.4965952337,0.8857499957,-0.0429015048,0.4919070899,0.9035112858,-0.0443927757,0.4892749190,0.9175249934,-0.0452941097,0.5174035430,0.8843687773,-0.0312766917,0.5138580203,0.9031454325,-0.0401909910,0.5091372728,0.9156795740,-0.0420414656,0.5050444603,0.9254232645,-0.0431764759
1054,1.0000000000,1.0000000000,0.6315729618,0.9464227557,-0.0000000588,0.6121678352,0.9297580123,0.0066768909,0.5902423859,0.9180031419,0.0066651795,0.5728667974,0.9141189456,0.0051282835,0.5603864193,0.9173831940,0.0026112471,0.5822459459,0.9030082822,-0.0035531048,0.5534425378,0.9051792622,-0.0113086263,0.5360674262,0.9129429460,-0.0167844240,0.5249828696,0.9231237173,-0.0197165143,0.5847626328,0.9088472128,-0.0107566426,0.5540550947,0.9106130004,-0.0164055750,0.5349084735,0.9196186066,-0.0198715292,0.5210688114,0.9308248162,-0.0224642195,0.5898361206,0.9213255644,-0.0173468571,0.5599173307,0.9200632572,-0.0219503026,0.5416790247,0.9265049696,-0.0246336553,0.5278634429,0.9334675074,-0.0269446466,0.5962870121,0.9392431378,-0.0230977368,0.5776959658,0.9376938343,-0.0280135404,0.5640318990,0.9381200671,-0.0299898926,0.5520385504,0.9390679002,-0.0313086845,0.5086556077,0.8653741479,-0.0000000270,0.5139639378,0.8708335161,-0.0143944370,0.5121158361,0.8850460052,-0.0250555500,0.5059863925,0.9064015746,-0.0336225405,0.5019164681,0.9261735678,-0.0418461300,0.4957005680,0.8644621968,-0.0260624904,0.4805931151,0.8688358665,-0.0399319790,0.4735414386,0.8864802718,-0.0485205725,0.4705672562,0.9019111395,-0.0528164916,0.4846932590,0.8579877615,-0.0237153787,0.4687665403,0.8537735343,-0.0365453847,0.4624505639,0.8718935847,-0.0416636989,0.4614995718,0.8887193203,-0.0435968563,0.4769645631,0.8567187190,-0.0221179426,0.4622072279,0.8560904860,-0.0330957621,0.4554179907,0.8692637682,-0.0368013121,0.4526822269,0.8817267418,-0.0375134610,0.4718350470,0.8593844175,-0.0211864095,0.4588657618,0.8599748015,-0.0276455339,0.4497395456,0.8660769463,-0.0288712978,0.4435718358,0.8729817867,-0.0288199931
1056,1.0000000000,1.0000000000,0.6314004660,0.9480296373,-0.0000000577,0.6105806231,0.9322659969,0.0063678715,0.5881214738,0.9211222529,0.0060273064,0.5700102448,0.9174116850,0.0042135767,0.5569632053,0.9202352762,0.0014233307,0.5821568370,0.9033619761,-0.0038428770,0.5536695123,0.9053845406,-0.0116439713,0.5362659693,0.9130852818,-0.0172558557,0.5246120095,0.9229325652,-0.0203736201,0.5852684379,0.9088203907,-0.0109342355,0.5542440414,0.9116371274,-0.0165929459,0.5351182222,0.9205956459,-0.0201487504,0.5210346580,0.9314711094,-0.0229542553,0.5906031728,0.9212539196,-0.0174364839,0.5608919263,0.9201261401,-0.0222029258,0.5427576900,0.9261514544,-0.0249681920,0.5287051797,0.9326958060,-0.0273668673,0.5972508192,0.9393769503,-0.0231060274,0.5788462162,0.9371454120,-0.0281391051,0.5654984117,0.9374924898,-0.0301539917,0.5536667705,0.9387227297,-0.0315267183,0.5128405094,0.8677855730,-0.0000000095,0.5104110837,0.8691797256,-0.0084464457,0.5061621070,0.8813490272,-0.0174692422,0.5025026202,0.9020489454,-0.0250565764,0.4999260902,0.9213005900,-0.0334188156,0.4922846258,0.8604077697,-0.0253326446,0.4782013893,0.8663814664,-0.0370711312,0.4703477621,0.8824863434,-0.0447537452,0.4656894505,0.8966555595,-0.0496673696,0.4891641736,0.8574893475,-0.0270440839,0.4730469286,0.8557828665,-0.0380112119,0.4647368789,0.8742299676,-0.0422841422,0.4616188705,0.8915393353,-0.0446752533,0.4912235141,0.8618960381,-0.0287670959,0.4751991034,0.8654499054,-0.0390229560,0.4662653208,0.8806029558,-0.0433093123,0.4618916810,0.8939335942,-0.0456550531,0.4961624444,0.8718442917,-0.0304096974,0.4908187985,0.8900968432,-0.0399688371,0.4856915474,0.9049876928,-0.0431741215,0.4829039574,0.9167146087,-0.0445635915
1058,1.0000000000,1.0000000000,0.6330154538,0.9483824968,-0.0000000630,0.6153645515,0.9297553301,0.0065914523,0.5951446891,0.9154023528,0.0067146136,0.5794401169,0.9083229899,0.0053472635,0.5679233074,0.9086337090,0.0028630837,0.5829492807,0.9033260942,-0.0041611930,0.5546889901,0.9044615030,-0.0117954435,0.5372336507,0.9108567238,-0.0172005128,0.5254633427,0.9195494652,-0.0201460980,0.5859231353,0.9095980525,-0.0112813544,0.5553447604,0.9117324948,-0.0168995373,0.5355800986,0.9200129509,-0.0204769541,0.5207884908,0.9301908612,-0.0232382864,0.5916326046,0.9224166870,-0.0177277047,0.5622926950,0.9198564291,-0.0226655565,0.5436133742,0.9250969887,-0.0257898234,0.5292585492,0.9310421944,-0.0283395164,0.5987722874,0.9404178858,-0.0232817475,0.5804550648,0.9371247888,-0.0290140305,0.5667368770,0.9365047216,-0.0315151550,0.5547252297,0.9371023774,-0.0330545753,0.5058956146,0.8666034937,0.0000000790,0.4890333414,0.8691744208,-0.0099656880,0.4707353115,0.8703205585,-0.0179258529,0.4552416801,0.8743226528,-0.0228439104,0.4431887865,0.8743343353,-0.0291926768,0.4821176231,0.8519298434,-0.0335738510,0.4811240137,0.8601744771,-0.0451985970,0.4764212370,0.8762586713,-0.0524805412,0.4729568660,0.8914083242,-0.0575738214,0.4933381379,0.8576118350,-0.0334219150,0.4814545512,0.8663376570,-0.0439355634,0.4739474654,0.8843865395,-0.0479176827,0.4704871476,0.9010720849,-0.0518242158,0.5047459006,0.8689494729,-0.0326010212,0.4957425594,0.8833973408,-0.0426652543,0.4885804355,0.8987933397,-0.0444157310,0.4834061265,0.9121758342,-0.0458593778,0.5166961551,0.8841342330,-0.0317840949,0.5140864253,0.9011602402,-0.0403913409,0.5088611245,0.9129162431,-0.0416710265,0.5037287474,0.9220652580,-0.0426670238
1060,1.0000000000,1.0000000000,0.6356757283,0.9466531873,-0.0000000535,0.6161180139,0.9296745658,0.0071332231,0.5946112275,0.9170164466,0.0072136987,0.5777117014,0.9111662507,0.0057719559,0.5655887127,0.9125480652,0.0031604008,0.5848014355,0.9035583735,-0.0045489003,0.5559247732,0.9041951299,-0.0120087592,0.5381795168,0.9099038839,-0.0171267334,0.5260542631,0.9175317287,-0.0199776683,0.5881244540,0.9102365375,-0.0120489076,0.5562154651,0.9117805958,-0.0177045856,0.5363384485,0.9194785357,-0.0209479593,0.5213699937,0.9288330078,-0.0235338565,0.5938480496,0.9238234162,-0.0187626034,0.5630105138,0.9207704663,-0.0237630606,0.5440888405,0.9257077575,-0.0265730992,0.5293685198,0.9311388135,-0.0289447438,0.6008374691,0.9427703619,-0.0245154016,0.5814589858,0.9381501079,-0.0304177459,0.5673112273,0.9363782406,-0.0329366140,0.5547743440,0.9357753992,-0.0345360711,0.5054541230,0.8676118851,0.0000000887,0.4883761406,0.8694776297,-0.0106482906,0.4705173969,0.8701285124,-0.0182250533,0.4557709098,0.8749236465,-0.0226804353,0.4454402030,0.8763520718,-0.0282508526,0.4806679785,0.8501821756,-0.0320683829,0.4778624475,0.8619580865,-0.0425272249,0.4733247459,0.8823568225,-0.0490027517,0.4703109562,0.9005528092,-0.0535320379,0.4928183556,0.8569630384,-0.0308962949,0.4815513790,0.8637791276,-0.0402921438,0.4736641347,0.8830998540,-0.0437784940,0.4702610970,0.8999513984,-0.0472379699,0.5046401620,0.8691946864,-0.0291492660,0.4974205792,0.8829206228,-0.0377463810,0.4909278452,0.9014022946,-0.0388149023,0.4870354831,0.9163938165,-0.0397695340,0.5162111521,0.8848870993,-0.0276574213,0.5133653879,0.9016027451,-0.0349478498,0.5080938935,0.9151731133,-0.0355806015,0.5034117699,0.9258944392,-0.0359994471
1062,1.0000000000,1.0000000000,0.6370797157,0.9460979104,-0.0000000337,0.6150803566,0.9293947816,0.0063917437,0.5917052031,0.9166667461,0.0062313317,0.5727986693,0.9101505280,0.0045890119,0.5584510565,0.9094651937,0.0019855725,0.5855372548,0.9038656354,-0.0045498093,0.5572659373,0.9028995633,-0.0120356567,0.5395737886,0.9076281190,-0.0171196181,0.5270553827,0.9148517847,-0.0200365614,0.5890355110,0.9102554321,-0.0119418204,0.5578864217,0.9093905687,-0.0178974234,0.5383978486,0.9161607623,-0.0213264897,0.5234703422,0.9253379107,-0.0240015779,0.5945693851,0.9235211015,-0.0186500642,0.5641468763,0.9190949202,-0.0239431560,0.5450173020,0.9239133596,-0.0268479008,0.5300045609,0.9298971295,-0.0292626712,0.6013162136,0.9425750971,-0.0244734809,0.5818697214,0.9377799034,-0.0302258804,0.5675106049,0.9365053773,-0.0325983241,0.5548046827,0.9366484880,-0.0341508724,0.5005089641,0.8724910021,0.0000001209,0.4849283099,0.8728744984,-0.0128583433,0.4702872634,0.8730332851,-0.0228532311,0.4591538906,0.8758885860,-0.0290935412,0.4544437528,0.8777204156,-0.0365066268,0.4812873304,0.8540677428,-0.0367824212,0.4815299213,0.8698654771,-0.0494019985,0.4762893021,0.8904128671,-0.0580511577,0.4721692801,0.9079194665,-0.0641087145,0.4931773841,0.8582779169,-0.0350241326,0.4819881916,0.8676251769,-0.0465087965,0.4729931951,0.8837184310,-0.0513216704,0.4676975310,0.8979240060,-0.0556317866,0.5035387278,0.8697100878,-0.0325188041,0.4985666871,0.8895856738,-0.0421277024,0.4956791103,0.9072783589,-0.0420496240,0.4931415319,0.9199935794,-0.0420052893,0.5130925179,0.8851153255,-0.0304751899,0.5110328197,0.9039207697,-0.0369984359,0.5076416731,0.9140977859,-0.0355148651,0.5042823553,0.9218266010,-0.0346190892
1064,1.0000000000,1.0000000000,0.6380099058,0.9461486340,-0.0000000336,0.6147301793,0.9320775867,0.0063157948,0.5908434987,0.9193742871,0.0059593320,0.5721598268,0.9127479792,0.0041885916,0.5579127073,0.9123030305,0.0015124291,0.5851611495,0.9041120410,-0.0048596137,0.5568110347,0.9039804935,-0.0127412118,0.5389694571,0.9098036885,-0.0180850122,0.5265579820,0.9179719687,-0.0210819133,0.5890300274,0.9101715088,-0.0123996660,0.5574933290,0.9098301530,-0.0185467359,0.5373824835,0.9175434709,-0.0220570695,0.5220947266,0.9275556803,-0.0247703735,0.5950056314,0.9234467149,-0.0192957502,0.5640915036,0.9187148213,-0.0249157380,0.5445910692,0.9240701199,-0.0280199759,0.5293630362,0.9305269718,-0.0305365548,0.6021671891,0.9427665472,-0.0252874922,0.5825306773,0.9378085732,-0.0314586721,0.5680108666,0.9366251230,-0.0340477824,0.5551160574,0.9369092584,-0.0357290693,0.4928888977,0.8721456528,0.0000000710,0.4787798226,0.8718814254,-0.0102656875,0.4676876068,0.8722822666,-0.0174186844,0.4608790278,0.8796301484,-0.0215019118,0.4602419734,0.8887894750,-0.0268713068,0.4795346260,0.8547019362,-0.0276386924,0.4752040505,0.8571274281,-0.0372372083,0.4680400193,0.8695450425,-0.0445556454,0.4624833167,0.8799214959,-0.0493781678,0.4926320016,0.8594516516,-0.0252331644,0.4883738458,0.8767188787,-0.0330085345,0.4847753048,0.8976088762,-0.0374304466,0.4842413366,0.9127925038,-0.0415500253,0.5021191835,0.8697171211,-0.0222036634,0.4993443787,0.8926714659,-0.0285561774,0.4966709912,0.9127079844,-0.0294544287,0.4955691993,0.9250252843,-0.0302106123,0.5091871023,0.8814074397,-0.0195122473,0.5070217252,0.8996643424,-0.0232447274,0.5048456192,0.9114156961,-0.0220068153,0.5031126738,0.9186907411,-0.0213011019
1066,1.0000000000,1.0000000000,0.6406109929,0.9471652508,-0.0000000332,0.6175357699,0.9340552688,0.0068622609,0.5935456157,0.9205926061,0.0069459276,0.5753009319,0.9135242701,0.0054431106,0.5613526106,0.9131035209,0.0029707360,0.5860278010,0.9051195979,-0.0033478006,0.5575484037,0.9052966237,-0.0108144609,0.5393257737,0.9110469222,-0.0162232537,0.5267068744,0.9195992947,-0.0193162300,0.5893917084,0.9108849168,-0.0110769318,0.5578936934,0.9104601741,-0.0169200450,0.5375110507,0.9183627963,-0.0207241382,0.5220732093,0.9290838838,-0.0236073546,0.5950297117,0.9240172505,-0.0181417316,0.5638961792,0.9186539650,-0.0234031752,0.5442604423,0.9237029552,-0.0267207809,0.5290314555,0.9301551580,-0.0294170529,0.6020815372,0.9435413480,-0.0242907796,0.5825199485,0.9382185340,-0.0302583817,0.5680685639,0.9368178248,-0.0328496061,0.5553794503,0.9370214343,-0.0345161892,0.4961430728,0.8625293970,0.0000000374,0.4807695746,0.8647496104,-0.0074896356,0.4635297358,0.8663291335,-0.0127881197,0.4490396380,0.8688592315,-0.0161829554,0.4386081994,0.8684762716,-0.0203378480,0.4722671509,0.8521661758,-0.0215494782,0.4669726491,0.8585651517,-0.0307308901,0.4606493413,0.8715658784,-0.0361576788,0.4562209845,0.8833821416,-0.0395026430,0.4815992117,0.8562822938,-0.0213132463,0.4722714722,0.8683072329,-0.0297055822,0.4666745961,0.8817706108,-0.0329958014,0.4647222161,0.8926113248,-0.0354195535,0.4903240502,0.8646819592,-0.0208408572,0.4837423265,0.8825479150,-0.0285739955,0.4788213074,0.8966709375,-0.0291130915,0.4761227369,0.9075690508,-0.0288772490,0.4989694655,0.8754711747,-0.0205430686,0.4926061034,0.8907934427,-0.0261197146,0.4875434339,0.9004288912,-0.0259849709,0.4839831591,0.9072309732,-0.0254822932
1068,1.0000000000,1.0000000000,0.6433227658,0.9471829534,-0.0000000279,0.6194804311,0.9348032475,0.0066806353,0.5940971971,0.9208399653,0.0067337845,0.5746160746,0.9130830765,0.0052448791,0.5591813922,0.9113894105,0.0028357159,0.5876472592,0.9061634541,-0.0038465795,0.5583201647,0.9056079984,-0.0114908628,0.5393840671,0.9117136598,-0.0168946609,0.5261009336,0.9204602838,-0.0199937169,0.5914241672,0.9119437933,-0.0116607258,0.5590444803,0.9108791947,-0.0176206306,0.5379687548,0.9188045859,-0.0215635132,0.5216839910,0.9292400479,-0.0246455390,0.5972239375,0.9252915382,-0.0187907517,0.5651710033,0.9191517234,-0.0243189242,0.5447426438,0.9240776896,-0.0276542865,0.5287538171,0.9304354787,-0.0303804111,0.6041607857,0.9453782439,-0.0249995608,0.5834977031,0.9388245940,-0.0310219731,0.5682436824,0.9367979765,-0.0335421599,0.5548085570,0.9367205501,-0.0352205001,0.5016759634,0.8680879474,-0.0000000761,0.4831817448,0.8697245717,-0.0035903174,0.4656401873,0.8670908809,-0.0069120070,0.4526844323,0.8661267757,-0.0099686952,0.4414158463,0.8680150509,-0.0136838043,0.4700576663,0.8508002162,-0.0134858508,0.4602045119,0.8579800129,-0.0216474589,0.4549178779,0.8670738339,-0.0269337129,0.4506946504,0.8751106858,-0.0303180404,0.4796113372,0.8510076404,-0.0159493797,0.4705816507,0.8601558208,-0.0242189635,0.4662907124,0.8732584715,-0.0279484913,0.4643238187,0.8859425187,-0.0306635927,0.4892795980,0.8566411734,-0.0184853282,0.4805038571,0.8730648756,-0.0270500667,0.4753960371,0.8876158595,-0.0291394033,0.4719822705,0.8997502923,-0.0300856400,0.4984830916,0.8661971092,-0.0208904780,0.4896319807,0.8810254335,-0.0281362329,0.4842337370,0.8915901184,-0.0295689180,0.4805316627,0.9001095295,-0.0301377010
1070,1.0000000000,1.0000000000,0.6432958841,0.9484316707,-0.0000000263,0.6202070713,0.9339568019,0.0071957684,0.5964758396,0.9201462269,0.0073976894,0.5784777999,0.9127730131,0.0059359018,0.5643940568,0.9121193886,0.0034554629,0.5875165462,0.9052175879,-0.0029160439,0.5586209893,0.9036793113,-0.0102273878,0.5396580696,0.9091089964,-0.0152768176,0.5262529850,0.9173699617,-0.0181973968,0.5909999609,0.9109038115,-0.0109689543,0.5588359237,0.9096379876,-0.0167455990,0.5379567146,0.9172059298,-0.0205526762,0.5217203498,0.9270876646,-0.0235262848,0.5966714025,0.9243605137,-0.0183381699,0.5647327900,0.9182292223,-0.0238129962,0.5442404747,0.9232606292,-0.0272349194,0.5281530023,0.9297912121,-0.0299825594,0.6035990119,0.9443083405,-0.0247251783,0.5826288462,0.9385423064,-0.0308278687,0.5674929619,0.9365090728,-0.0334069356,0.5541424155,0.9361346364,-0.0350597203,0.5004224777,0.8680425882,0.0000000450,0.4861499667,0.8635287285,-0.0057492619,0.4684385657,0.8623770475,-0.0096259341,0.4537673593,0.8652040362,-0.0120925633,0.4436482787,0.8647090197,-0.0146917617,0.4729401469,0.8548357487,-0.0148023348,0.4682051241,0.8591282368,-0.0224765874,0.4621667862,0.8664488196,-0.0268223546,0.4580362141,0.8740327358,-0.0291761588,0.4764230251,0.8635284901,-0.0144041358,0.4662960768,0.8727098107,-0.0230374988,0.4628218710,0.8726078868,-0.0258424152,0.4639679193,0.8720323443,-0.0264923554,0.4807576835,0.8753294945,-0.0138610667,0.4737239182,0.8887391686,-0.0216506775,0.4736692011,0.8881215453,-0.0209804252,0.4760365486,0.8878251910,-0.0186386555,0.4862987697,0.8874529600,-0.0134254480,0.4795615077,0.8971741199,-0.0178369507,0.4788194299,0.8972397447,-0.0164109599,0.4797578156,0.8969061971,-0.0143030137
1072,1.0000000000,1.0000000000,0.6445577145,0.9476955533,-0.0000000305,0.6205109954,0.9347227812,0.0069910139,0.5956181288,0.9206563830,0.0071042022,0.5766584873,0.9127848744,0.0055691167,0.5615978837,0.9111638665,0.0030616284,0.5882104635,0.9062140584,-0.0031606660,0.5590643287,0.9050837159,-0.0107488735,0.5401622653,0.9111017585,-0.0160885546,0.5267747045,0.9196223021,-0.0192268156,0.5918359160,0.9115489721,-0.0111851050,0.5592896342,0.9103192687,-0.0172872618,0.5382648706,0.9184250832,-0.0212623160,0.5220030546,0.9287951589,-0.0243792664,0.5975468159,0.9248159528,-0.0185738225,0.5652099252,0.9181537628,-0.0244220607,0.5446540713,0.9233043194,-0.0279510133,0.5284923315,0.9299646020,-0.0307983868,0.6044732928,0.9450499415,-0.0249924511,0.5838111043,0.9384061098,-0.0313834660,0.5685172677,0.9363628030,-0.0341414362,0.5548141003,0.9362701774,-0.0360028595,0.5000252128,0.8665494919,-0.0000000792,0.4832156003,0.8662111759,-0.0058601880,0.4656372368,0.8642291427,-0.0099472236,0.4517800510,0.8639726043,-0.0133588193,0.4401621521,0.8651378155,-0.0174015872,0.4729235470,0.8492306471,-0.0162027571,0.4638846815,0.8569127321,-0.0263162386,0.4593744576,0.8691567779,-0.0327102989,0.4569822550,0.8809732795,-0.0364189558,0.4822809398,0.8526242375,-0.0178336054,0.4746380746,0.8636665940,-0.0274280906,0.4702994823,0.8787606359,-0.0317217112,0.4683374465,0.8918771744,-0.0347924381,0.4913133979,0.8601524234,-0.0198481102,0.4830547869,0.8768625259,-0.0296611506,0.4780687690,0.8917565346,-0.0316270925,0.4744953513,0.9030506015,-0.0322138257,0.4994654655,0.8701070547,-0.0219416935,0.4912379682,0.8853322268,-0.0300515182,0.4860925972,0.8944602013,-0.0314673297,0.4822322130,0.9006716609,-0.0318208598
1074,1.0000000000,1.0000000000,0.6463050842,0.9493249655,-0.0000000312,0.6220331192,0.9359461665,0.0068369568,0.5968739986,0.9220356345,0.0068391440,0.5774107575,0.9150165319,0.0052343938,0.5620613098,0.9146928191,0.0026983665,0.5898418427,0.9060730934,-0.0033294898,0.5607395768,0.9037377834,-0.0114503177,0.5410772562,0.9105656743,-0.0171721522,0.5274544358,0.9204680920,-0.0204063952,0.5934530497,0.9115343094,-0.0112800719,0.5612213016,0.9076088667,-0.0176313482,0.5394002199,0.9164201021,-0.0214552265,0.5229727030,0.9280469418,-0.0244095046,0.5989024043,0.9249382019,-0.0186645519,0.5670558810,0.9157837629,-0.0244418830,0.5457641482,0.9215098619,-0.0275273379,0.5297704935,0.9293591976,-0.0299954582,0.6054024696,0.9453504086,-0.0251459535,0.5833781362,0.9375600815,-0.0310436599,0.5677407384,0.9356150031,-0.0332374424,0.5543558002,0.9361358881,-0.0346638076,0.4845743477,0.8791288733,-0.0000000103,0.4717988372,0.8729668856,-0.0099590924,0.4596005380,0.8664498925,-0.0173156634,0.4486190975,0.8658250570,-0.0215836000,0.4399054348,0.8648024797,-0.0270118583,0.4796401560,0.8554861546,-0.0294674542,0.4886592031,0.8554354906,-0.0393219478,0.4896464944,0.8660602570,-0.0473135710,0.4908006787,0.8765708208,-0.0524447709,0.4936716855,0.8626368046,-0.0275155436,0.4962892234,0.8769342303,-0.0349011943,0.4930506945,0.8970919251,-0.0393022746,0.4928717911,0.9129034281,-0.0439241491,0.5028892159,0.8744384646,-0.0245918483,0.5031015277,0.8942629099,-0.0302625615,0.4980801046,0.9114984870,-0.0297656171,0.4952629805,0.9222142100,-0.0301743001,0.5091955662,0.8868897557,-0.0220405404,0.5090311170,0.9029914141,-0.0255841762,0.5052211285,0.9142594934,-0.0227700118,0.5020977855,0.9207789302,-0.0210905652
