frame,pose_detection_confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
26,1.0000000000,0.7393152118,0.4482413232,-0.3482384980,0.9999629259,0.7573159933,0.4149750769,-0.3378118873,0.9999154806,0.7658447623,0.4156289995,-0.3382576704,0.9999092817,0.7751711011,0.4171009362,-0.3381788433,0.9999043345,0.7420434356,0.4156447351,-0.3071508706,0.9999553561,0.7387945056,0.4156991541,-0.3077752888,0.9999681115,0.7360962033,0.4154949486,-0.3082119823,0.9999740124,0.8049088120,0.4352160692,-0.2357119173,0.9999565482,0.7489265203,0.4258002639,-0.0942757204,0.9999552965,0.7563937902,0.4761552215,-0.3027696908,0.9999536276,0.7354243994,0.4785375595,-0.2660742104,0.9999579191,0.8697479367,0.6430950761,-0.2427819669,0.9997876883,0.6831603646,0.5783194304,0.0636448562,0.9998693466,0.8049131632,0.8482663631,-0.3007349968,0.9951454401,0.5824636817,0.7425833344,0.0098395096,0.9200180769,0.6357499361,0.9526680112,-0.4374570847,0.9918124080,0.4815087318,0.8483289480,-0.3664897978,0.9954531789,0.5881002545,0.9489859939,-0.5102049112,0.9911755323,0.4376792610,0.8504997492,-0.4516229331,0.9960618019,0.5731325150,0.9194051027,-0.5273533463,0.9933218956,0.4491967261,0.8592981100,-0.5036699176,0.9971339703,0.5769782066,0.9179089665,-0.4439626634,0.9887526631,0.4719267190,0.8692327738,-0.4013761282,0.9961486459,0.7809880972,1.0489932299,-0.0816280171,0.8299843073,0.6670271158,1.0036553144,0.0813860074,0.8913285136,0.7903468609,1.4173831940,-0.1049296632,0.0849859565,0.6609500051,1.3595830202,0.1269266754,0.0163879078,0.7511556149,1.7167016268,0.0879468098,0.0093971994,0.6509920359,1.6741458178,0.4569725096,0.0021815440,0.7624377608,1.7662867308,0.0981396139,0.0140704978,0.6536895633,1.7226562500,0.4848979712,0.0049794451,0.6865411401,1.7786917686,-0.0827085972,0.0173010621,0.6345813870,1.7500339746,0.3533723056,0.0036367930
27,1.0000000000,0.7394354343,0.4482749999,-0.3479627967,0.9999630451,0.7574076056,0.4149565995,-0.3372482955,0.9999151826,0.7659404278,0.4156105816,-0.3376928568,0.9999089241,0.7752719522,0.4170790315,-0.3376210928,0.9999039173,0.7421191931,0.4156418443,-0.3065095246,0.9999552965,0.7388470173,0.4157030284,-0.3071318865,0.9999681115,0.7361367941,0.4155043066,-0.3075705469,0.9999740124,0.8049310446,0.4350683093,-0.2348431200,0.9999561906,0.7489366531,0.4257722199,-0.0930721834,0.9999549985,0.7565044761,0.4761959314,-0.3022771180,0.9999532700,0.7354573607,0.4785326123,-0.2654694915,0.9999576211,0.8697224259,0.6430407166,-0.2419846207,0.9997881055,0.6830354929,0.5783702731,0.0649317130,0.9998702407,0.8048930764,0.8482500315,-0.2998475730,0.9951798916,0.5823594928,0.7426496148,0.0130324606,0.9203909636,0.6357755661,0.9525966644,-0.4368999600,0.9918875098,0.4815243781,0.8484576344,-0.3615590334,0.9955643415,0.5881094933,0.9490264058,-0.5089997053,0.9912713170,0.4376921356,0.8503998518,-0.4452412426,0.9961560965,0.5731379986,0.9194511175,-0.5259895921,0.9933981895,0.4492082894,0.8591326475,-0.4967266917,0.9972023368,0.5769802332,0.9179244637,-0.4432621002,0.9888936281,0.4719326794,0.8691609502,-0.3958944380,0.9962419271,0.7807096839,1.0486909151,-0.0816252828,0.8332257867,0.6666889787,1.0030999184,0.0813870728,0.8935292363,0.7891743183,1.4173595905,-0.1009928510,0.0839486793,0.6602596045,1.3594489098,0.1230490208,0.0163214579,0.7484647632,1.7166968584,0.0897624046,0.0092999730,0.6499668360,1.6739109755,0.4460873604,0.0021643520,0.7592173219,1.7662733793,0.0998292193,0.0140028177,0.6526746154,1.7221093178,0.4729654193,0.0049594846,0.6855974793,1.7791031599,-0.0796569213,0.0170999225,0.6339249015,1.7501904964,0.3408132792,0.0035888066
28,1.0000000000,0.7395079136,0.4482881129,-0.3508602381,0.9999639988,0.7574980259,0.4149672687,-0.3402300179,0.9999170303,0.7660390735,0.4156182110,-0.3406689167,0.9999109507,0.7753803730,0.4170826375,-0.3405911326,0.9999060631,0.7421684861,0.4156606793,-0.3088735342,0.9999561310,0.7388778925,0.4157218933,-0.3094953895,0.9999687076,0.7361583710,0.4155216217,-0.3099265695,0.9999744296,0.8049533963,0.4349706471,-0.2364059985,0.9999570251,0.7489449978,0.4257057011,-0.0931746885,0.9999554753,0.7566068769,0.4762148261,-0.3048849404,0.9999537468,0.7354778647,0.4785426557,-0.2673354745,0.9999578595,0.8697385788,0.6428352594,-0.2429272234,0.9997915030,0.6830180883,0.5783054829,0.0653076395,0.9998708963,0.8048878312,0.8480130434,-0.3038781583,0.9952485561,0.5823323727,0.7426580787,0.0143121751,0.9209637046,0.6360697746,0.9521821737,-0.4427749813,0.9919824004,0.4815585315,0.8488214016,-0.3580468297,0.9956419468,0.5881630778,0.9492092729,-0.5157544613,0.9913824201,0.4379905760,0.8507454991,-0.4413074255,0.9962205887,0.5731640458,0.9195077419,-0.5322636962,0.9934816360,0.4492538571,0.8591068983,-0.4929045439,0.9972491860,0.5770706534,0.9179341793,-0.4489314258,0.9890426993,0.4719308019,0.8690345883,-0.3922551870,0.9963097572,0.7801846862,1.0480649471,-0.0815790370,0.8368930817,0.6665601134,1.0016167164,0.0813440606,0.8954889178,0.7890899777,1.4152325392,-0.1216484532,0.0872715339,0.6601182818,1.3561584949,0.0961791947,0.0172513258,0.7485389709,1.7164366245,0.0664642379,0.0096870428,0.6499731541,1.6723513603,0.4207069278,0.0022600063,0.7593389153,1.7660285234,0.0763137341,0.0144694299,0.6526893377,1.7199355364,0.4478328824,0.0051356531,0.6855843067,1.7792915106,-0.1051318198,0.0177247841,0.6336597204,1.7501925230,0.3155764639,0.0037123177
29,1.0000000000,0.7395150661,0.4483129680,-0.3404798806,0.9999631047,0.7575047016,0.4149794281,-0.3307113349,0.9999152422,0.7660539150,0.4156268239,-0.3311562836,0.9999089837,0.7754075527,0.4170894325,-0.3310773969,0.9999041557,0.7421799302,0.4156733751,-0.2992158234,0.9999550581,0.7388905883,0.4157278240,-0.2998450696,0.9999679327,0.7361732125,0.4155139327,-0.3002735376,0.9999737740,0.8050729632,0.4349519014,-0.2308773100,0.9999560118,0.7489524484,0.4256822169,-0.0870646313,0.9999539256,0.7566165328,0.4762390852,-0.2960972786,0.9999523163,0.7354716659,0.4785491824,-0.2584432065,0.9999563694,0.8697311878,0.6428401470,-0.2409157157,0.9997885227,0.6829732060,0.5783239603,0.0740386993,0.9998672605,0.8047128320,0.8480107784,-0.3026391864,0.9952107668,0.5821220875,0.7427068353,0.0265735406,0.9186161757,0.6360716224,0.9516002536,-0.4378997087,0.9918189645,0.4815584421,0.8501586914,-0.3379130363,0.9954838157,0.5881211758,0.9492180347,-0.5090423226,0.9911857247,0.4389378726,0.8542436361,-0.4183536768,0.9960801601,0.5731290579,0.9195266962,-0.5235785842,0.9933220744,0.4492647052,0.8593949676,-0.4698658288,0.9971461296,0.5770933032,0.9178856015,-0.4430495501,0.9887874126,0.4715515375,0.8690168262,-0.3720189035,0.9961768389,0.7804470062,1.0480784178,-0.0824476629,0.8360926509,0.6663728952,1.0015019178,0.0822115615,0.8941838145,0.7894226313,1.4152981043,-0.1184826866,0.0869643390,0.6602013111,1.3572108746,0.1232647449,0.0169095583,0.7486085892,1.7169475555,0.0692262128,0.0096892575,0.6509018540,1.6733871698,0.4421740770,0.0022373064,0.7593631744,1.7672604322,0.0785177797,0.0144713232,0.6541272402,1.7217190266,0.4683585167,0.0051076831,0.6855763793,1.7793173790,-0.1030354425,0.0176698584,0.6333765984,1.7504146099,0.3381727040,0.0036710768
30,1.0000000000,0.7395229340,0.4483186603,-0.3161095381,0.9999629259,0.7575143576,0.4149807394,-0.3079483807,0.9999151230,0.7660645843,0.4156262279,-0.3083919585,0.9999089241,0.7754176855,0.4170808494,-0.3082995415,0.9999039173,0.7421893477,0.4156828821,-0.2765952349,0.9999551773,0.7388982773,0.4157396853,-0.2772406042,0.9999680519,0.7361813188,0.4155253470,-0.2776602507,0.9999738336,0.8051097989,0.4349057078,-0.2165856361,0.9999559522,0.7489589453,0.4256851971,-0.0735781863,0.9999541044,0.7566367984,0.4762749374,-0.2749836147,0.9999523759,0.7354791164,0.4785465300,-0.2376565039,0.9999566674,0.8697275519,0.6428401470,-0.2324593663,0.9997885227,0.6829752326,0.5783318281,0.0843029320,0.9998678565,0.8046283722,0.8479757309,-0.2951116264,0.9953101277,0.5821713805,0.7426674962,0.0389154702,0.9187699556,0.6360657215,0.9508983493,-0.4246969521,0.9920262694,0.4820129573,0.8501927257,-0.3169093430,0.9955791831,0.5881164074,0.9491676688,-0.4932711422,0.9913958311,0.4397579134,0.8545296192,-0.3954727054,0.9961640835,0.5730840564,0.9195420742,-0.5065444708,0.9934797883,0.4497541189,0.8594225049,-0.4453142285,0.9972060919,0.5770906210,0.9178840518,-0.4290595055,0.9890618324,0.4716916084,0.8689123988,-0.3501029313,0.9962542057,0.7804976106,1.0481426716,-0.0828439519,0.8350862861,0.6663663983,1.0014933348,0.0826022848,0.8934680223,0.7896347642,1.4152308702,-0.0905395225,0.0873250365,0.6618822217,1.3572180271,0.1489294022,0.0166681483,0.7495110035,1.7168480158,0.0972955301,0.0098261470,0.6546337605,1.6735266447,0.4522467852,0.0022498937,0.7607584000,1.7672837973,0.1069319174,0.0147388261,0.6584728956,1.7224638462,0.4765040278,0.0051174364,0.6860625148,1.7778327465,-0.0690461323,0.0179174598,0.6361088157,1.7499997616,0.3456364274,0.0036907785
31,1.0000000000,0.7395238876,0.4483368695,-0.3115743399,0.9999616742,0.7575220466,0.4149943590,-0.3034269214,0.9999122620,0.7660726309,0.4156551361,-0.3038752377,0.9999059439,0.7754264474,0.4171120822,-0.3037832081,0.9999005795,0.7421962619,0.4156878591,-0.2713246047,0.9999538064,0.7389099002,0.4157371521,-0.2719671726,0.9999672174,0.7361965179,0.4155131280,-0.2723879516,0.9999731183,0.8051673770,0.4348896742,-0.2125155926,0.9999547005,0.7490112782,0.4256778955,-0.0663214847,0.9999530315,0.7566400766,0.4762960076,-0.2706501186,0.9999513030,0.7354764342,0.4785501063,-0.2324129045,0.9999558926,0.8697239161,0.6428676844,-0.2300972342,0.9997861385,0.6829666495,0.5783456564,0.0907469168,0.9998672605,0.8045465946,0.8479322791,-0.2947782576,0.9953755736,0.5822080970,0.7427291870,0.0402843915,0.9185109735,0.6360692382,0.9503108263,-0.4250035286,0.9921776056,0.4827623665,0.8505008817,-0.3203699291,0.9956821203,0.5880556703,0.9492037296,-0.4940700829,0.9915770292,0.4411776364,0.8551680446,-0.3989635706,0.9962706566,0.5731013417,0.9197428823,-0.5078482628,0.9936187267,0.4502014816,0.8594853878,-0.4500993788,0.9972835183,0.5771613717,0.9179340601,-0.4295632243,0.9893043041,0.4717320204,0.8688964844,-0.3539235890,0.9963538647,0.7802652717,1.0484089851,-0.0832164139,0.8332066536,0.6659502387,1.0014885664,0.0829720497,0.8922036886,0.7873585224,1.4163318872,-0.0845269859,0.0873425230,0.6614212990,1.3572249413,0.1495441496,0.0165244639,0.7479794025,1.7172672749,0.1205539703,0.0099149756,0.6540132165,1.6743938923,0.4547759891,0.0022780749,0.7593296170,1.7681695223,0.1322253048,0.0150496373,0.6578719020,1.7242794037,0.4788220227,0.0051612733,0.6855096817,1.7777504921,-0.0427466817,0.0180951171,0.6356585622,1.7500296831,0.3456324339,0.0037208414
32,1.0000000000,0.7394945621,0.4483833611,-0.3120447695,0.9999598861,0.7575185299,0.4150652289,-0.3032138944,0.9999075532,0.7660706043,0.4157561660,-0.3036622703,0.9999012947,0.7754319906,0.4172295630,-0.3035712838,0.9998953938,0.7421970367,0.4156976342,-0.2707807720,0.9999513626,0.7389205694,0.4157448411,-0.2714157701,0.9999656677,0.7362091541,0.4155183136,-0.2718406022,0.9999716878,0.8051813245,0.4348995388,-0.2098512203,0.9999524951,0.7490445971,0.4256770313,-0.0616338365,0.9999507666,0.7565885186,0.4763866067,-0.2703577280,0.9999492764,0.7354407907,0.4785569012,-0.2316488624,0.9999542236,0.8696941733,0.6429005265,-0.2288832814,0.9997857213,0.6829586029,0.5783502460,0.0949042961,0.9998669624,0.8043820858,0.8476390243,-0.2948380709,0.9953783154,0.5822809935,0.7425806522,0.0399973840,0.9174760580,0.6358911991,0.9500479102,-0.4267401993,0.9923049212,0.4833812416,0.8507362604,-0.3256731331,0.9957690239,0.5874825716,0.9492121935,-0.4974130392,0.9917691946,0.4418709874,0.8564928174,-0.4078822434,0.9963729382,0.5725833774,0.9198344946,-0.5108306408,0.9937713146,0.4506050050,0.8600824475,-0.4579711258,0.9973583817,0.5769461393,0.9179484844,-0.4313034117,0.9895589948,0.4720329940,0.8689904809,-0.3595572114,0.9964517355,0.7794460654,1.0483686924,-0.0835866407,0.8311646581,0.6642559171,1.0012607574,0.0833348706,0.8907641768,0.7856769562,1.4163196087,-0.0912901163,0.0863321647,0.6604257226,1.3559763432,0.1467749029,0.0162699074,0.7474469543,1.7159445286,0.1135904565,0.0098656490,0.6530326009,1.6743766069,0.4541429281,0.0022924957,0.7591475844,1.7666733265,0.1252955496,0.0151314847,0.6568040252,1.7242931128,0.4784044921,0.0051817200,0.6847281456,1.7749320269,-0.0505300127,0.0180723555,0.6355787516,1.7499946356,0.3447839916,0.0037255154
33,1.0000000000,0.7394537330,0.4483977854,-0.3029271662,0.9999585748,0.7575001121,0.4150694013,-0.2941391170,0.9999041557,0.7660489678,0.4157591462,-0.2945787907,0.9998977184,0.7754151821,0.4172326922,-0.2944948077,0.9998914599,0.7422001362,0.4156955779,-0.2605818212,0.9999496937,0.7389290333,0.4157389998,-0.2612216175,0.9999645948,0.7362213731,0.4155062735,-0.2616503537,0.9999708533,0.8051975369,0.4348935187,-0.2017923892,0.9999508858,0.7491387725,0.4256549478,-0.0486348532,0.9999495149,0.7565198541,0.4764150381,-0.2617576420,0.9999477863,0.7354301810,0.4785509109,-0.2215602845,0.9999530911,0.8696966171,0.6429566145,-0.2222727835,0.9997828603,0.6829432845,0.5783126950,0.1071643904,0.9998680949,0.8040484786,0.8472886682,-0.2893656492,0.9952650666,0.5827960372,0.7423220277,0.0489135720,0.9168149233,0.6357192397,0.9498390555,-0.4177212417,0.9921107292,0.4867272079,0.8508518338,-0.3273367882,0.9958480597,0.5870680213,0.9492197633,-0.4884252846,0.9916405678,0.4461996853,0.8565838933,-0.4092030525,0.9964522719,0.5723626018,0.9200436473,-0.5026298165,0.9936728477,0.4548895657,0.8603202105,-0.4598401189,0.9974172711,0.5768085122,0.9180391431,-0.4224372208,0.9893929958,0.4773599505,0.8692598343,-0.3613530695,0.9965242743,0.7793466449,1.0484876633,-0.0841007531,0.8279829621,0.6635836959,1.0012133121,0.0838527381,0.8889343143,0.7855663896,1.4176951647,-0.1191601232,0.0856205449,0.6603035927,1.3572938442,0.1149757430,0.0160526894,0.7472658753,1.7185727358,0.0708471462,0.0097358478,0.6515938044,1.6757539511,0.4239504039,0.0022534141,0.7588414550,1.7704594135,0.0806761980,0.0149942199,0.6549818516,1.7260109186,0.4487898946,0.0051139430,0.6846941710,1.7755701542,-0.1000024378,0.0179096125,0.6330583692,1.7500405312,0.3145728409,0.0036745456
34,1.0000000000,0.7393969893,0.4486680031,-0.2988471985,0.9999590516,0.7574913502,0.4152300656,-0.2910062075,0.9999046326,0.7660486698,0.4159213006,-0.2914390862,0.9998986125,0.7754207253,0.4173880219,-0.2913407981,0.9998918772,0.7421758771,0.4157581627,-0.2570277452,0.9999501705,0.7389312387,0.4157732427,-0.2576513886,0.9999651909,0.7362335324,0.4155191481,-0.2580676973,0.9999712706,0.8052093387,0.4348869026,-0.2020394951,0.9999514818,0.7492721677,0.4256569743,-0.0476215631,0.9999507666,0.7564323545,0.4768805206,-0.2589048147,0.9999485612,0.7354181409,0.4786939323,-0.2181842327,0.9999541044,0.8697431684,0.6432101130,-0.2208661586,0.9997830391,0.6829465032,0.5783147216,0.1036803946,0.9998710752,0.8038495779,0.8470326662,-0.2892296016,0.9952376485,0.5838243961,0.7418057323,0.0449099094,0.9180090427,0.6357139945,0.9496952891,-0.4183984101,0.9922196269,0.4917854369,0.8507690430,-0.3464909792,0.9960279465,0.5870112777,0.9492886066,-0.4895531535,0.9918543100,0.4505648911,0.8565216064,-0.4344018996,0.9966197610,0.5718732476,0.9204249978,-0.5041028261,0.9938440919,0.4659936130,0.8612937331,-0.4817909300,0.9975422025,0.5765137672,0.9183188081,-0.4233777821,0.9896644950,0.4885675609,0.8703004718,-0.3799174428,0.9966883659,0.7792304754,1.0485086441,-0.0828685462,0.8197866678,0.6634880304,1.0012077093,0.0826219693,0.8837726116,0.7870681286,1.4176820517,-0.1177130044,0.0845641717,0.6604384780,1.3573994637,0.1049717441,0.0159789734,0.7484702468,1.7209668159,0.0886506140,0.0096355323,0.6514318585,1.6788709164,0.4123161137,0.0022682934,0.7599130273,1.7741067410,0.1012920663,0.0149035491,0.6544655561,1.7304166555,0.4367479086,0.0051161256,0.6850947738,1.7766377926,-0.0856069922,0.0179845896,0.6331666708,1.7510070801,0.2923001051,0.0037390785
35,1.0000000000,0.7394204736,0.4490348697,-0.3006109893,0.9999580979,0.7575008273,0.4153518379,-0.2917597890,0.9999013543,0.7660675049,0.4160034359,-0.2921905816,0.9998955727,0.7754452229,0.4174388945,-0.2920918465,0.9998880029,0.7421791553,0.4159192741,-0.2590249777,0.9999487400,0.7389373183,0.4159187376,-0.2596472502,0.9999644756,0.7362418771,0.4156415164,-0.2600678205,0.9999706149,0.8052335978,0.4348764122,-0.1986360997,0.9999501109,0.7493000627,0.4256921709,-0.0498217084,0.9999501705,0.7564492822,0.4771542549,-0.2592343390,0.9999475479,0.7354485989,0.4789732397,-0.2200641185,0.9999535084,0.8698705435,0.6433378458,-0.2128701359,0.9997816086,0.6829407215,0.5783126950,0.1008967683,0.9998725057,0.8038208485,0.8465430140,-0.2819508016,0.9951768517,0.5843698978,0.7416712046,0.0345062241,0.9182988405,0.6356971860,0.9496259093,-0.4165098071,0.9922659993,0.4937451184,0.8509023190,-0.3614743948,0.9961747527,0.5868619084,0.9494023919,-0.4881939590,0.9920033813,0.4532162845,0.8566601276,-0.4511216283,0.9967609644,0.5713941455,0.9208691716,-0.5032621026,0.9939659238,0.4700854421,0.8626003265,-0.4975469708,0.9976464510,0.5762994289,0.9186636806,-0.4217269719,0.9898605347,0.4913272858,0.8713649511,-0.3944939375,0.9968257546,0.7792303562,1.0484893322,-0.0796532407,0.8132824302,0.6620676517,1.0009114742,0.0794107243,0.8796033859,0.7886644006,1.4166983366,-0.1147697270,0.0822678804,0.6603854299,1.3574239016,0.0944061205,0.0157698803,0.7481545806,1.7205919027,0.0953592584,0.0094557954,0.6502166390,1.6789076328,0.4083500803,0.0022546260,0.7591760755,1.7737020254,0.1074612886,0.0146299778,0.6525832415,1.7302997112,0.4336982071,0.0050580446,0.6834198236,1.7763367891,-0.0809496343,0.0178023074,0.6331253648,1.7514224052,0.2903925776,0.0037295027
36,1.0000000000,0.7394352555,0.4496845603,-0.2970495522,0.9999598861,0.7574958801,0.4155874252,-0.2882168293,0.9999048710,0.7660685182,0.4161854386,-0.2886381745,0.9998999834,0.7754501104,0.4175962210,-0.2885260284,0.9998921156,0.7421808243,0.4162654281,-0.2556945980,0.9999505877,0.7389431000,0.4162682295,-0.2562980950,0.9999659657,0.7362506390,0.4159652591,-0.2566997409,0.9999716282,0.8052558899,0.4348993301,-0.1958788037,0.9999523163,0.7493216991,0.4257689118,-0.0478438139,0.9999523759,0.7564532757,0.4778129756,-0.2556766868,0.9999495149,0.7354797125,0.4794625342,-0.2168646753,0.9999554157,0.8699732423,0.6434011459,-0.2098361552,0.9997884631,0.6829355955,0.5782774091,0.0998507068,0.9998759627,0.8037167192,0.8458102942,-0.2766980827,0.9953386188,0.5851390362,0.7415075898,0.0307538733,0.9201027751,0.6355195045,0.9494994283,-0.4048737288,0.9926669598,0.4957362115,0.8518159389,-0.3608913422,0.9963524938,0.5865542293,0.9496442080,-0.4748168290,0.9924668074,0.4568419755,0.8577605486,-0.4492821991,0.9969307780,0.5708254576,0.9213179946,-0.4897508919,0.9943209887,0.4741441011,0.8641173840,-0.4947623312,0.9977712035,0.5761116147,0.9190117121,-0.4095031619,0.9904528260,0.4936492741,0.8725455999,-0.3933540285,0.9969981313,0.7788766623,1.0479811430,-0.0764898732,0.8063907623,0.6615306735,1.0003753901,0.0762443468,0.8741931915,0.7901229858,1.4098532200,-0.1132793352,0.0845990255,0.6606444120,1.3542308807,0.0953750610,0.0166386552,0.7476783395,1.7146409750,0.1089883596,0.0098314174,0.6501608491,1.6788821220,0.4020495117,0.0024670463,0.7587537169,1.7674804926,0.1226253211,0.0150488457,0.6522163749,1.7303572893,0.4267342389,0.0053204144,0.6769309044,1.7699548006,-0.0609042607,0.0188565496,0.6345180869,1.7517247200,0.2819524407,0.0040957234
37,1.0000000000,0.7394593954,0.4503671527,-0.2997566462,0.9999587536,0.7574924827,0.4159341455,-0.2909549177,0.9998998046,0.7660688758,0.4164565802,-0.2913807631,0.9998959303,0.7754531503,0.4178169668,-0.2912740409,0.9998858571,0.7421823144,0.4166871905,-0.2584846318,0.9999483824,0.7389486432,0.4166989923,-0.2590957880,0.9999650121,0.7362567782,0.4163913727,-0.2595022917,0.9999705553,0.8052747250,0.4349542558,-0.1981831193,0.9999502897,0.7493448853,0.4259330630,-0.0494173802,0.9999516010,0.7564492822,0.4782551229,-0.2581985295,0.9999469519,0.7354953885,0.4798785746,-0.2194690555,0.9999538064,0.8700712323,0.6437653303,-0.2110487074,0.9997868538,0.6829597950,0.5781370997,0.0931621566,0.9998777509,0.8036052585,0.8449226022,-0.2777271569,0.9952231050,0.5868110657,0.7410709858,0.0105998199,0.9187853336,0.6352142692,0.9492721558,-0.4048846364,0.9926678538,0.4982379675,0.8519231677,-0.3847663999,0.9964941144,0.5861279964,0.9496527910,-0.4741094708,0.9926207066,0.4608980119,0.8579652309,-0.4741906822,0.9970775843,0.5702288151,0.9215956926,-0.4893963635,0.9944452047,0.4780146480,0.8650094867,-0.5174446702,0.9978783727,0.5759730935,0.9191874266,-0.4096376300,0.9906635284,0.4959439337,0.8732355833,-0.4163638353,0.9971438646,0.7785276771,1.0474158525,-0.0740598142,0.7986925244,0.6612764001,0.9993804693,0.0738281310,0.8689410686,0.7921394110,1.4026458263,-0.1187501028,0.0826313347,0.6612364650,1.3541027308,0.0710136369,0.0165101420,0.7471182346,1.7105247974,0.0738395900,0.0097505795,0.6496905684,1.6790100336,0.3690422177,0.0024795688,0.7578442097,1.7635854483,0.0834864825,0.0149184400,0.6510475278,1.7304587364,0.3933390379,0.0053242757,0.6741907597,1.7669041157,-0.1001638398,0.0189027525,0.6344181299,1.7524788380,0.2527208328,0.0041305213
38,1.0000000000,0.7394573689,0.4514775276,-0.2910473347,0.9999579787,0.7574863434,0.4168698490,-0.2822364271,0.9998967052,0.7660707235,0.4172590375,-0.2826611996,0.9998938441,0.7754591107,0.4185360670,-0.2825467885,0.9998825788,0.7421610355,0.4176057279,-0.2501476407,0.9999468923,0.7389435172,0.4175459445,-0.2507506013,0.9999644160,0.7362647653,0.4171293080,-0.2511563301,0.9999697208,0.8052873611,0.4351833165,-0.1905138344,0.9999495149,0.7493574023,0.4262924194,-0.0441278145,0.9999511838,0.7564008236,0.4791558683,-0.2498740256,0.9999462962,0.7354978323,0.4804450274,-0.2116733044,0.9999535084,0.8700892925,0.6440699100,-0.2025360614,0.9997888207,0.6829696298,0.5781182647,0.0954394564,0.9998790026,0.8034468293,0.8441597819,-0.2697589099,0.9952231646,0.5873041153,0.7407376170,0.0137709621,0.9188239574,0.6347683668,0.9489580393,-0.3981058300,0.9929054976,0.4996327162,0.8521813154,-0.3781642914,0.9966269732,0.5857142806,0.9496576786,-0.4674892724,0.9929453135,0.4621663392,0.8584997058,-0.4673610628,0.9972120523,0.5695797801,0.9217718840,-0.4825556874,0.9946976900,0.4804387093,0.8665197492,-0.5109808445,0.9979777932,0.5757077932,0.9193260670,-0.4027428925,0.9910808206,0.4984155893,0.8745965362,-0.4100028276,0.9972790480,0.7781547308,1.0470316410,-0.0713653862,0.7889683843,0.6607951522,0.9992853403,0.0711264610,0.8617640734,0.7921859622,1.4001755714,-0.1091345847,0.0806448162,0.6605721712,1.3537991047,0.0750715956,0.0164737534,0.7459328175,1.7085958719,0.1115111783,0.0096650831,0.6470058560,1.6801822186,0.3814053535,0.0025180900,0.7564127445,1.7618762255,0.1243423149,0.0147668188,0.6477707028,1.7315877676,0.4062703252,0.0053104847,0.6722788215,1.7647132874,-0.0593960062,0.0190037247,0.6340422630,1.7556351423,0.2618731856,0.0042099995
